TaskID,Type,FailOnCondition,StayActive,RequiredLevel,TargetQty,ItemName,ItemDropVC,ItemDropProbability,ChestDropProbability,EnforceLocationRequirement,TerritoryID,POITag,GameModeID,LootTag,PauseAndClearLootOnTaskComplete,AwardOnlyOnce,ShouldCheckPoints,GuranteedDropAttempts,TargetThreshold,CraftingRecipeId,CraftAnyRecipe,InteractTag,UIScreenTag,TriggerAreaType,KillEnemyType,KillEnemyWeaponID,Duration,TaskBuySellType,IsPurchaseOrEarn,IsExactMatch,UseTypeAffix,TypeAffix,UseMatAffix,MatAffix,UseMagicAffix,MagicAffix,MapMarkerMapIcon,MapMarkerTitleLocTag,MapMarkerDescriptionLocTag,MapMarkerWorldPositionX,MapMarkerWorldPositionY,MapMarkerWorldDistanceThreshold,UseLargeItemDisplay,TP_TargetTag,TP_DescriptionTag,TargetDescriptionTaskId,OverrideLocation,IsHidden,HideDiegeticGatherablePins,ShowDiegeticTaskPin,DiegeticPinZOverride,SS_VariantName,SS_StatePreset,CompletedNotificationId,GridLayout,CommunityGoalTag,HideChildren,TriggerAnalyticsEvent,OnInteractStart,SubTask1,SubTask2,SubTask3,SubTask4,SubTask5
FactionIntro_Marauders_01_Container5,SimpleTaskContainer,,,,0,,,0,0,false,,,,,false,,false,0,,,,,,,,,0,,,,,,,,,,,,,0,0,,,,,,,1,false,false,,,,,,,,,,FactionIntro_Marauders_01_Tibbs_01_On_Lock,FactionIntro_Marauders_01_Tibbs_02_On,FactionIntro_Marauders_01_UnlockShrine,,
FactionIntro_Marauders_01_Tibbs_01_On_Lock,TaskLockAchievement,,,,1,SwapActive_9805_Tibbs_01_On,,0,0,false,,,,,false,,false,0,,,,,,,,,0,,,,,,,,,,,,,0,0,,,,,,,1,false,false,,,,,,,,,,,,,,
FactionIntro_Marauders_01_Tibbs_02_On,TaskUnlockAchievement,,,,1,SwapActive_9805_Tibbs_02_On,,0,0,false,,,,,false,,false,0,,,,,,,,,0,,,,,,,,,,,,,0,0,,,,,,,1,false,false,,,,,,,,,,,,,,
FactionIntro_Marauders_01_UnlockShrine,TaskUnlockAchievement,,,,1,spiritshrine_03_40293_charted,,0,0,false,,,,,false,,false,0,,,,,,,,,0,,,,,,,,,,,,,0,0,,,,,,,1,false,false,,,,,,,,,,,,,,
FactionIntro_Marauders_02_Container,SimpleTaskContainer,,,,0,,,0,0,false,,,,,false,,false,0,,,,,,,,,0,,,,,,,,,,,,,0,0,,,,@FactionIntro_Marauders_02_Container,,,,false,false,,,,,,,,,,FactionIntro_Marauders_02_KillPirates,FactionIntro_Marauders_02_BurnBanners,FactionIntro_Marauders_02_GetExplosives,FactionIntro_Marauders_02_PlunderChest,
FactionIntro_Marauders_02_KillPirates,TaskKillContribution,,,,8,,,0,0,true,,stockpile_40288,,,false,,false,0,,,,,,,Lost,,0,,,,,,,,,,,,,0,0,,,,@FactionIntro_Marauders_02_KillPirates,,,,true,false,,,,,,,,,,,,,,
FactionIntro_Marauders_02_BurnBanners,TaskGameEvent,,1,,2,,,0,0,true,,stockpile_40288,,,false,,false,0,,,,IO_98_Marauders_02_PirateBanner,,,98_Marauders_02_PirateBanner_Interact,,0,,,,,,,,,,,,,0,0,,,,@FactionIntro_Marauders_02_BurnBanners,,,,true,false,,,,,,,,,,,,,,
FactionIntro_Marauders_02_GetExplosives,TaskGameEvent,,,,2,,,0,0,true,,stockpile_40288,,,false,,false,0,,,,IO_98_Marauders_02_ExplosiveBarrel,,,98_Marauders_02_ExplosiveBarrel_Interact,,0,,,,,,,,,,,,,0,0,,,,@FactionIntro_Marauders_02_Barrels,,,,true,false,,,,,,,,,,,,,,
FactionIntro_Marauders_02_PlunderChest,TaskGameEvent,,1,,1,,,0,0,true,,stockpile_40288,,,false,,false,0,,,,IO_98_Marauders_02_PirateHoard,,,98_Marauders_02_PirateHoard_Interact,,0,,,,,,,,,,,,,0,0,,,,@FactionIntro_Marauders_02_PlunderChest,,,,false,false,,,,,,,,,,,,,,
FactionIntro_Marauders_Vector_Container,SimpleTaskContainer,,,,0,,,0,0,false,,,,,false,,false,0,,,,,,,,,0,,,,,,,,,,,,,0,0,,,,@FactionIntro_Marauders_Vector_Container,,,,false,false,,,,,,,,,,FactionIntro_Marauders_Vector_TransportNote,FactionIntro_Marauders_Vector_HaveNote,,,
FactionIntro_Marauders_Vector_TransportNote,TaskGiveAndTakeItem,,1,,0,MI_SummonsNote,,0,100,true,,,,,false,,false,0,,,,,,,,,0,,,,,,,,,,,,,0,0,,,,@06_task_transport_generic,,,1,false,false,,,,,,,,,,,,,,
FactionIntro_Marauders_Vector_HaveNote,TaskHaveAndReturnItems,,1,,0,MI_SummonsNote,,0,0,false,,,,,false,,false,0,,,,,,,,,0,,,,,,,,,,,,,0,0,,,,@06_task_transport_generic,,,1,false,false,,,,,,,,,,,,,,
FactionIntro_Marauders_03_Container,ConsecutiveTaskContainer,,,,0,,,0,0,false,,,,,false,,false,0,,,,,,,,,0,,,,,,,,,,,,,0,0,,,,@FactionIntro_Marauders_03_Container,,,,false,false,,,,,,,,,,FactionIntro_Marauders_03_Container2,FactionIntro_Marauders_03_Hedge_On,FactionIntro_Marauders_03_Container7,FactionIntro_Marauders_03_Whisper,FactionIntro_Marauders_03_CompleteAchievement
FactionIntro_Marauders_03_Container2,SimpleTaskContainer,,,,0,,,0,0,false,,,,,false,,false,0,,,,,,,,,0,,,,,,,,,,,,,0,0,,,,@FactionIntro_Marauders_03_Container2,,,,false,false,,,,,,,,,,FactionIntro_Marauders_03_Container3,FactionIntro_Marauders_03_KillKnights,FactionIntro_Marauders_03_RescueCaptiveA,FactionIntro_Marauders_03_RescueCaptiveB,FactionIntro_Marauders_03_RescueCaptiveC
FactionIntro_Marauders_03_Container3,ConsecutiveTaskContainer,,,,0,,,0,0,false,,,,,false,,false,0,,,,,,,,,0,,,,,,,,,,,,,0,0,,,,@FactionIntro_Marauders_03_Container3,,,,false,false,,,,,,,,,,FactionIntro_Marauders_03_GoTo,FactionIntro_Marauders_03_Container4,,,
FactionIntro_Marauders_03_GoTo,TaskGoToPOITag,,,,0,,,0,0,true,,keep_40283,,,false,,false,0,,,,,,,,,0,,,,,,,,,,,,,0,0,,,,@FactionIntro_Marauders_03_GoTo,,,,false,false,,,,,,,,,,,,,,
FactionIntro_Marauders_03_Container4,SimpleTaskContainer,,,,0,,,0,0,false,,,,,false,,false,0,,,,,,,,,0,,,,,,,,,,,,,0,0,,,,@FactionIntro_Marauders_03_Container4,,,1,false,false,,,,,,,,,,FactionIntro_Marauders_03_Container5,FactionIntro_Marauders_03_Container6,,,
FactionIntro_Marauders_03_Container5,ConsecutiveTaskContainer,,,,0,,,0,0,false,,,,,false,,false,0,,,,,,,,,0,,,,,,,,,,,,,0,0,,,,,,,1,false,false,,,,,,,,,,FactionIntro_Marauders_03_PlantExplosiveA,FactionIntro_Marauders_03_DestructionVFX_A_Delay,FactionIntro_Marauders_03_DestructionVFX_A_On,,
FactionIntro_Marauders_03_PlantExplosiveA,TaskGameEvent,,,,1,,,0,0,true,,keep_40283,,,false,,false,0,,,,IO_98_Marauders_03_ExplosivePlacementA,,,98_Marauders_03_ExplosivePlacementA_Interact,,0,,,,,,,,,,,,,0,0,,,,@FactionIntro_Marauders_03_DestroyTowerA,,,,false,false,,,,,,,,,,,,,,
FactionIntro_Marauders_03_DestructionVFX_A_Delay,TaskTimer,,,,0,,,0,0,false,,,,,false,,false,0,,,,,,,,,8,,,,,,,,,,,,,0,0,,,,,,,1,false,false,,,,,,,,,,,,,,
FactionIntro_Marauders_03_DestructionVFX_A_On,TaskUnlockAchievement,,,,1,98_Marauders_Watchtower_DestroyedA,,0,0,false,,,,,false,,false,0,,,,,,,,,0,,,,,,,,,,,,,0,0,,,,,,,1,false,false,,,,,,,,,,,,,,
FactionIntro_Marauders_03_Container6,ConsecutiveTaskContainer,,,,0,,,0,0,false,,,,,false,,false,0,,,,,,,,,0,,,,,,,,,,,,,0,0,,,,,,,1,false,false,,,,,,,,,,FactionIntro_Marauders_03_PlantExplosiveB,FactionIntro_Marauders_03_DestructionVFX_B_Delay,FactionIntro_Marauders_03_DestructionVFX_B_On,,
FactionIntro_Marauders_03_PlantExplosiveB,TaskGameEvent,,,,1,,,0,0,true,,keep_40283,,,false,,false,0,,,,IO_98_Marauders_03_ExplosivePlacementB,,,98_Marauders_03_ExplosivePlacementB_Interact,,0,,,,,,,,,,,,,0,0,,,,@FactionIntro_Marauders_03_DestroyTowerB,,,,false,false,,,,,,,,,,,,,,
FactionIntro_Marauders_03_DestructionVFX_B_Delay,TaskTimer,,,,0,,,0,0,false,,,,,false,,false,0,,,,,,,,,8,,,,,,,,,,,,,0,0,,,,,,,1,false,false,,,,,,,,,,,,,,
FactionIntro_Marauders_03_DestructionVFX_B_On,TaskUnlockAchievement,,,,1,98_Marauders_Watchtower_DestroyedB,,0,0,false,,,,,false,,false,0,,,,,,,,,0,,,,,,,,,,,,,0,0,,,,,,,1,false,false,,,,,,,,,,,,,,
FactionIntro_Marauders_03_KillKnights,TaskKillContribution,,,,8,,,0,0,true,,keep_40283,,,false,,false,0,,,,,,,Varangian,,0,,,,,,,,,,,,,0,0,,,,@FactionIntro_Marauders_03_KillKnights,,,,true,false,,,,,,,,,,,,,,
FactionIntro_Marauders_03_RescueCaptiveA,TaskGameEvent,,,,1,98_Marauders_03_CaptiveA,,0,0,false,,keep_40283,,,false,,false,0,,,,IO_98_Marauders_03_HostageA,,,98_Marauders_03_CaptiveA_Interact,,0,,,,,,,,,,,,,0,0,,,,@FactionIntro_Marauders_03_CaptiveA,,,,false,false,,,,,,,,,,,,,,
FactionIntro_Marauders_03_RescueCaptiveB,TaskGameEvent,,,,1,98_Marauders_03_CaptiveB,,0,0,false,,keep_40283,,,false,,false,0,,,,IO_98_Marauders_03_HostageB,,,98_Marauders_03_CaptiveB_Interact,,0,,,,,,,,,,,,,0,0,,,,@FactionIntro_Marauders_03_CaptiveB,,,,false,false,,,,,,,,,,,,,,
FactionIntro_Marauders_03_RescueCaptiveC,TaskGameEvent,,,,1,98_Marauders_03_CaptiveC,,0,0,false,,keep_40283,,,false,,false,0,,,,IO_98_Marauders_03_HostageC,,,98_Marauders_03_CaptiveC_Interact,,0,,,,,,,,,,,,,0,0,,,,@FactionIntro_Marauders_03_CaptiveC,,,,false,false,,,,,,,,,,,,,,
FactionIntro_Marauders_03_Hedge_On,TaskUnlockAchievement,,,,1,SwapActive_9819_Hedge_On,,0,0,false,,,,,false,,false,0,,,,,,,,,0,,,,,,,,,,,,,0,0,,,,,,,1,false,false,,,,,,,,,,,,,,
FactionIntro_Marauders_03_Container7,ConsecutiveTaskContainer,,,,0,,,0,0,false,,,,,false,,false,0,,,,,,,,,0,,,,,,,,,,,,,0,0,,,,,,,1,false,false,,,,,,,,,,FactionIntro_Marauders_03_ReturnToEnclave,FactionIntro_Marauders_03_DestructionVFX_A_Off,FactionIntro_Marauders_03_DestructionVFX_B_Off,,
FactionIntro_Marauders_03_ReturnToEnclave,TaskGoToPOITag,,,,0,,,0,0,false,,marauderenclave_40292,,,false,,false,0,,,,,,,,,0,,,,,,,,,,,,,0,0,,,,@FactionIntro_Marauders_03_ReturnToEnclave,,,,false,false,,,,,,,,,,,,,,
FactionIntro_Marauders_03_DestructionVFX_A_Off,TaskLockAchievement,,,,1,98_Marauders_Watchtower_DestroyedA,,0,0,false,,,,,false,,false,0,,,,,,,,,0,,,,,,,,,,,,,0,0,,,,,,,1,false,false,,,,,,,,,,,,,,
FactionIntro_Marauders_03_DestructionVFX_B_Off,TaskLockAchievement,,,,1,98_Marauders_Watchtower_DestroyedB,,0,0,false,,,,,false,,false,0,,,,,,,,,0,,,,,,,,,,,,,0,0,,,,,,,1,false,false,,,,,,,,,,,,,,
FactionIntro_Marauders_03_Whisper,TaskTriggerGameEvent,,,,1,,,0,0,false,,,,,false,,false,0,,,,,,,98_Marauders_Whisper_01_Interact,,0,,,,,,,,,,,,,0,0,,,,,,,1,true,false,,,,,,,,,,,,,,
FactionIntro_Marauders_03_CompleteAchievement,TaskUnlockAchievement,,,,1,98_Marauders_IntroComplete,,0,0,false,,,,,false,,false,0,,,,,,,,,0,,,,,,,,,,,,,0,0,,,,,,,1,false,false,,,,,,,,,,,,,,
FactionIntro_Marauders_Recruitment_Container,PartialTaskContainer,,,,0,,,0,0,false,,,,,false,,false,0,,,,,,,,,0,,,,,,,,,,,,,0,0,,,,@FactionRecruitment_Marauders_Container,,,,false,false,,,,,,,,,,FactionIntro_Marauders_Recruitment_Container2,FactionIntro_Marauders_Recruitment_Decline,,,
FactionIntro_Marauders_Recruitment_Container2,ConsecutiveTaskContainer,,,,0,,,0,0,false,,,,,false,,false,0,,,,,,,,,0,,,,,,,,,,,,,0,0,,,,,,,1,false,false,,,,,,,,,,FactionIntro_Marauders_Recruitment_FactionHandoffUnlock,FactionIntro_Marauders_Recruitment_JoinFaction,,,
FactionIntro_Marauders_Recruitment_FactionHandoffUnlock,TaskUnlockAchievement,,,,1,S_factionhandoff,,0,0,false,,,,,false,,false,0,,,,,,,,,0,,,,,,,,,,,,,0,0,,,,,,,1,false,false,,,,,,,,,,,,,,
FactionIntro_Marauders_Recruitment_JoinFaction,TaskChooseFaction,,1,,0,9820_Smiggs,,0,0,false,,,,,false,,true,0,,,,,,,,,0,,,,,,,,,,,,,0,0,,,,@FactionRecruitment_Marauders_JoinFaction,,,,false,false,,,,,,,,,,,,,,
FactionIntro_Marauders_Recruitment_RankUp,TaskObjective,,,,0,9806_M_0001_RankUp,,0,0,false,,,,,false,,false,0,,,,,,,,,0,,,,,,,,,,,,,0,0,,,,,,,1,false,false,,,,,,,,,,,,,,
FactionIntro_Marauders_Recruitment_Decline,TaskConversationTopic,,,,0,9820_Smiggs,,0,0,false,,,,,false,,false,0,,,,,Marauders_DeclineRecruitment,,,,0,,,,,,,,,,,,,0,0,,,,@FactionRecruitment_Marauders_Decline,,,,false,false,,,,,,,,,,,,,,
FactionIntro_Marauders_Recruitment_Container3,SimpleTaskContainer,,,,0,,,0,0,false,,,,,false,,false,0,,,,,,,,,0,,,,,,,,,,,,,0,0,,,,,,,1,false,false,,,,,,,,,,FactionIntro_Marauders_Recruitment_UnlockShrine,FactionIntro_Marauders_Recruitment_LockShrine1,FactionIntro_Marauders_Recruitment_LockShrine2,FactionIntro_Marauders_Recruitment_LockShrine3,FactionIntro_Marauders_Recruitment_LockShrine4
FactionIntro_Marauders_Recruitment_UnlockShrine,TaskUnlockAchievement,,,,1,spiritshrine_03_40293_charted,,0,0,false,,,,,false,,false,0,,,,,,,,,0,,,,,,,,,,,,,0,0,,,,,,,1,false,false,,,,,,,,,,,,,,
FactionIntro_Marauders_Recruitment_LockShrine1,TaskLockAchievement,,,,1,spiritshrine_07_40183_charted,,0,0,false,,,,,false,,false,0,,,,,,,,,0,,,,,,,,,,,,,0,0,,,,,,,1,false,false,,,,,,,,,,,,,,
FactionIntro_Marauders_Recruitment_LockShrine2,TaskLockAchievement,,,,1,spiritshrine_07_40183_discovered,,0,0,false,,,,,false,,false,0,,,,,,,,,0,,,,,,,,,,,,,0,0,,,,,,,1,false,false,,,,,,,,,,,,,,
FactionIntro_Marauders_Recruitment_LockShrine3,TaskLockAchievement,,,,1,spiritshrine_04_40295_charted,,0,0,false,,,,,false,,false,0,,,,,,,,,0,,,,,,,,,,,,,0,0,,,,,,,1,false,false,,,,,,,,,,,,,,
FactionIntro_Marauders_Recruitment_LockShrine4,TaskLockAchievement,,,,1,spiritshrine_04_40295_discovered,,0,0,false,,,,,false,,false,0,,,,,,,,,0,,,,,,,,,,,,,0,0,,,,,,,1,false,false,,,,,,,,,,,,,,
FactionIntro_Syndicate_01_Container,ConsecutiveTaskContainer,,,,0,,,0,0,false,,,,,false,,false,0,,,,,,,,,0,,,,,,,,,,,,,0,0,,,,@FactionIntro_Syndicate_01_Container,,,,false,false,,,,,,,,,,FactionIntro_Syndicate_01_Started_Achievement,FactionIntro_Syndicate_01_Container1,FactionIntro_Syndicate_01_Aventus_00_Off,FactionIntro_Syndicate_01_Aventus_01_On,FactionIntro_Syndicate_01_Container2
FactionIntro_Syndicate_01_Started_Achievement,TaskUnlockAchievement,,,,1,FactionIntro_Syndicate_01_started,,0,0,false,,,,,false,,false,0,,,,,,,,,0,,,,,,,,,,,,,0,0,,,,,,,1,false,false,,,,,,,,,,,,,,
FactionIntro_Syndicate_01_Container1,PartialTaskContainer,,,,0,,,0,0,false,,,,,false,,false,0,,,,,,,,,0,,,,,,,,,,,,,0,0,,,,@FactionIntro_Syndicate_01_Container1,,,,false,false,,,,,,,,,,FactionIntro_Syndicate_01_TASKTEXTFIX,FactionIntro_Syndicate_01_KillTheAlpha,,,
FactionIntro_Syndicate_01_TASKTEXTFIX,TaskHaveAndReturnItems,,,,1,Null_Item,,0,0,false,,,,,false,,false,0,,,,,,,,,0,,,,,,,,,,,,,0,0,,,,@FactionIntro_Syndicate_01_KillWolves,,9290 4509,,false,false,,,,,,,,,,,,,,
FactionIntro_Syndicate_01_KillTheAlpha,TaskKillContribution,,,,1,,,0,0,false,,,,,false,,false,0,,,,IO_98_Syndicate_01_WolfLure,,,Wolf_Timber_17_WaveEvent_Alpha,,0,,,,,,,,,,,,,0,0,,,,@FactionIntro_Syndicate_01_KillWolves,,,1,false,false,,,,,,,,,,,,,,
FactionIntro_Syndicate_01_Container2,ConsecutiveTaskContainer,,,,0,,,0,0,false,,,,,false,,false,0,,,,,,,,,0,,,,,,,,,,,,,0,0,,,,@FactionIntro_Syndicate_01_Container2,,,,false,false,,,,,,,,,,FactionIntro_Syndicate_01_TalkToAventus,FactionIntro_Syndicate_01_TalkToCleo,FactionIntro_Syndicate_01_UnlockShrine,,
FactionIntro_Syndicate_01_TriggerArea,TaskTriggerArea,,,,0,Worldevent_cutscene_syndicate,,0,0,true,,syndicateenclave_40294,,,false,,false,0,,,,,,Enter,,,0,,,,,,,,,,,,,0,0,,,,@FactionIntro_Syndicate_01_GoToEnclave,,,1,false,false,,,,,,,,,,,,,,
FactionIntro_Syndicate_01_TriggerCutscene,TaskTemporaryUnlockAchievement,,,,1,98_Cutscene_SyndicateEnclave,,0,0,false,,,,,false,,false,0,,,,,,,,,0,,,,,,,,,,,,,0,0,,,,,,,1,false,false,,,,,,,,,,,,,,
FactionIntro_Syndicate_01_Aventus_00_Off,TaskUnlockAchievement,,,,1,SwapActive_9807_Aventus_00_Off,,0,0,false,,,,,false,,false,0,,,,,,,,,0,,,,,,,,,,,,,0,0,,,,,,,1,false,false,,,,,,,,,,,,,,
FactionIntro_Syndicate_01_Aventus_01_On,TaskUnlockAchievement,,,,1,SwapActive_9807_Aventus_01_On,,0,0,false,,,,,false,,false,0,,,,,,,,,0,,,,,,,,,,,,,0,0,,,,,,,1,false,false,,,,,,,,,,,,,,
FactionIntro_Syndicate_01_TalkToAventus,TaskConversationState,,,,1,9807_Aventus_01,,0,0,false,,,,,false,,false,0,,,,,9807_Aventus_01_TalkTo,,,,0,,,,,,,,,,,,,0,0,,,,@FactionIntro_Syndicate_01_TalkToAventus,,9893.627930 4796.926758 121.653145,,false,false,,,,,,,,,,,,,,
FactionIntro_Syndicate_01_TalkToCleo,TaskConversationState,,,,1,9808_Cleo_00,,0,0,false,,,,,false,,false,0,,,,,9808_Cleo_00_TalkTo,,,,0,,,,,,,,,,,,,0,0,,,,@FactionIntro_Syndicate_01_TalkToCleo,,9914.690430 4820.399414 123.735207,,false,false,,,,,,,,,,,,,,
FactionIntro_Syndicate_01_UnlockShrine,TaskUnlockAchievement,,,,1,spiritshrine_04_40295_charted,,0,0,false,,,,,false,,false,0,,,,,,,,,0,,,,,,,,,,,,,0,0,,,,,,,1,false,false,,,,,,,,,,,,,,
FactionIntro_Syndicate_02_Container,SimpleTaskContainer,,,,0,,,0,0,false,,,,,false,,false,0,,,,,,,,,0,,,,,,,,,,,,,0,0,,,,@FactionIntro_Syndicate_02_Container,,,,false,false,,,,,,,,,,FactionIntro_Syndicate_02_AzothWater,,,,
FactionIntro_Syndicate_02_AzothWater,TaskGameEvent,,,,1,,,0,0,false,,,,,false,,false,0,,,,IO_98_Syndicate_02_AzothTreeWater,,,98_Syndicate_02_AzothTreeWater_Interact,,0,,,,,,,,,,,,,0,0,,,,@FactionIntro_Syndicate_02_CollectWater,,9988 4865,,true,false,,,,,,,,,,,,,,
FactionIntro_Syndicate_Vector_Container,SimpleTaskContainer,,,,0,,,0,0,false,,,,,false,,false,0,,,,,,,,,0,,,,,,,,,,,,,0,0,,,,@FactionIntro_Syndicate_Vector_Container,,,,false,false,,,,,,,,,,FactionIntro_Syndicate_Vector_TransportNote,FactionIntro_Syndicate_Vector_HaveNote,,,
FactionIntro_Syndicate_Vector_TransportNote,TaskGiveAndTakeItem,,1,,0,MI_SummonsNote,,0,100,true,,,,,false,,false,0,,,,,,,,,0,,,,,,,,,,,,,0,0,,,,@06_task_transport_generic,,,1,false,false,,,,,,,,,,,,,,
FactionIntro_Syndicate_Vector_HaveNote,TaskHaveAndReturnItems,,1,,0,MI_SummonsNote,,0,0,false,,,,,false,,false,0,,,,,,,,,0,,,,,,,,,,,,,0,0,,,,@06_task_transport_generic,,,1,false,false,,,,,,,,,,,,,,
FactionIntro_Syndicate_03_Container,ConsecutiveTaskContainer,,,,0,,,0,0,false,,,,,false,,false,0,,,,,,,,,0,,,,,,,,,,,,,0,0,,,,@FactionIntro_Syndicate_03_Container,,,,false,false,,,,,,,,,,FactionIntro_Syndicate_03_Container1,FactionIntro_Syndicate_03_ReturnToEnclave,FactionIntro_Syndicate_03_Whisper,FactionIntro_Syndicate_03_CompleteAchievement,
FactionIntro_Syndicate_03_Container1,SimpleTaskContainer,,,,0,,,0,0,false,,,,,false,,false,0,,,,,,,,,0,,,,,,,,,,,,,0,0,,,,@FactionIntro_Syndicate_03_Container1,,10085 4211,,false,false,,,,,,,,,,FactionIntro_Syndicate_03_PourDraught_A,FactionIntro_Syndicate_03_PourDraught_B,FactionIntro_Syndicate_03_BreakBarrels,FactionIntro_Syndicate_03_TakeWaterskins,
FactionIntro_Syndicate_03_PourDraught_A,TaskGameEvent,,,,1,,,0,0,true,,Undead_bastion_40207,,,true,,false,0,,,,IO_98_Syndicate_03_Well_A,,,98_Syndicate_03_Well_A_Interact,,0,,,,,,,,,,,,,0,0,,,,@FactionIntro_Syndicate_03_Well_A,,10040 4312,,false,false,,,,,,,,,,,,,,
FactionIntro_Syndicate_03_PourDraught_B,TaskGameEvent,,,,1,,,0,0,true,,Undead_bastion_40207,,,true,,false,0,,,,IO_98_Syndicate_03_Well_B,,,98_Syndicate_03_Well_B_Interact,,0,,,,,,,,,,,,,0,0,,,,@FactionIntro_Syndicate_03_Well_B,,10040 4312,,false,false,,,,,,,,,,,,,,
FactionIntro_Syndicate_03_BreakBarrels,TaskGameEvent,,,,4,,,0,0,true,,Undead_bastion_40207,,,true,,false,0,,,,IO_98_Syndicate_03_WaterBarrel,,,98_Syndicate_03_WaterBarrel_Interact,,0,,,,,,,,,,,,,0,0,,,,@FactionIntro_Syndicate_03_WaterBarrels,,,,false,false,,,,,,,,,,,,,,
FactionIntro_Syndicate_03_TakeWaterskins,TaskHaveAndReturnItems,,,,8,FactionIntro_Syndicate_03_WaterSkin,Lost,65,0,true,,Undead_bastion_40207,,,true,,false,0,,,,,,,,,0,,,,,,,,,,,,,0,0,,,,@FactionIntro_Syndicate_03_Waterskins,,,,false,false,,,,,,,,,,,,,,
FactionIntro_Syndicate_03_ReturnToEnclave,TaskGoToPOITag,,,,0,,,0,0,false,,syndicateenclave_40294,,,false,,false,0,,,,,,,,,0,,,,,,,,,,,,,0,0,,,,@FactionIntro_Syndicate_03_ReturnToEnclave,,,,false,false,,,,,,,,,,,,,,
FactionIntro_Syndicate_03_Whisper,TaskTriggerGameEvent,,,,1,,,0,0,false,,,,,false,,false,0,,,,,,,98_Syndicate_Whisper_01_Interact,,0,,,,,,,,,,,,,0,0,,,,,,,1,true,false,,,,,,,,,,,,,,
FactionIntro_Syndicate_03_CompleteAchievement,TaskUnlockAchievement,,,,1,98_Syndicate_IntroComplete,,0,0,false,,,,,false,,false,0,,,,,,,,,0,,,,,,,,,,,,,0,0,,,,,,,1,false,false,,,,,,,,,,,,,,
FactionIntro_Syndicate_Recruitment_Container,PartialTaskContainer,,,,0,,,0,0,false,,,,,false,,false,0,,,,,,,,,0,,,,,,,,,,,,,0,0,,,,@FactionRecruitment_Syndicate_Container,,,,false,false,,,,,,,,,,FactionIntro_Syndicate_Recruitment_Container2,FactionIntro_Syndicate_Recruitment_Decline,,,
FactionIntro_Syndicate_Recruitment_Container2,ConsecutiveTaskContainer,,,,0,,,0,0,false,,,,,false,,false,0,,,,,,,,,0,,,,,,,,,,,,,0,0,,,,,,,1,false,false,,,,,,,,,,FactionIntro_Syndicate_Recruitment_FactionHandoffUnlock,FactionIntro_Syndicate_Recruitment_JoinFaction,,,
FactionIntro_Syndicate_Recruitment_FactionHandoffUnlock,TaskUnlockAchievement,,,,1,S_factionhandoff,,0,0,false,,,,,false,,false,0,,,,,,,,,0,,,,,,,,,,,,,0,0,,,,,,,1,false,false,,,,,,,,,,,,,,
FactionIntro_Syndicate_Recruitment_JoinFaction,TaskChooseFaction,,1,,0,9826_Astrid,,0,0,false,,,,,false,,true,0,,,,,,,,,0,,,,,,,,,,,,,0,0,,,,@FactionRecruitment_Syndicate_JoinFaction,,,,false,false,,,,,,,,,,,,,,
FactionIntro_Syndicate_Recruitment_RankUp,TaskObjective,,,,0,9806_S_0001_RankUp,,0,0,false,,,,,false,,false,0,,,,,,,,,0,,,,,,,,,,,,,0,0,,,,,,,1,false,false,,,,,,,,,,,,,,
FactionIntro_Syndicate_Recruitment_Decline,TaskConversationTopic,,,,0,9826_Astrid,,0,0,false,,,,,false,,false,0,,,,,Syndicate_DeclineRecruitment,,,,0,,,,,,,,,,,,,0,0,,,,@FactionRecruitment_Syndicate_Decline,,,,false,false,,,,,,,,,,,,,,
FactionIntro_Syndicate_Recruitment_Container3,SimpleTaskContainer,,,,0,,,0,0,false,,,,,false,,false,0,,,,,,,,,0,,,,,,,,,,,,,0,0,,,,,,,1,false,false,,,,,,,,,,FactionIntro_Syndicate_Recruitment_UnlockShrine,FactionIntro_Syndicate_Recruitment_LockShrine1,FactionIntro_Syndicate_Recruitment_LockShrine2,FactionIntro_Syndicate_Recruitment_LockShrine3,FactionIntro_Syndicate_Recruitment_LockShrine4
FactionIntro_Syndicate_Recruitment_UnlockShrine,TaskUnlockAchievement,,,,1,spiritshrine_04_40295_charted,,0,0,false,,,,,false,,false,0,,,,,,,,,0,,,,,,,,,,,,,0,0,,,,,,,1,false,false,,,,,,,,,,,,,,
FactionIntro_Syndicate_Recruitment_LockShrine1,TaskLockAchievement,,,,1,spiritshrine_07_40183_charted,,0,0,false,,,,,false,,false,0,,,,,,,,,0,,,,,,,,,,,,,0,0,,,,,,,1,false,false,,,,,,,,,,,,,,
FactionIntro_Syndicate_Recruitment_LockShrine2,TaskLockAchievement,,,,1,spiritshrine_07_40183_discovered,,0,0,false,,,,,false,,false,0,,,,,,,,,0,,,,,,,,,,,,,0,0,,,,,,,1,false,false,,,,,,,,,,,,,,
FactionIntro_Syndicate_Recruitment_LockShrine3,TaskLockAchievement,,,,1,spiritshrine_03_40293_charted,,0,0,false,,,,,false,,false,0,,,,,,,,,0,,,,,,,,,,,,,0,0,,,,,,,1,false,false,,,,,,,,,,,,,,
FactionIntro_Syndicate_Recruitment_LockShrine4,TaskLockAchievement,,,,1,spiritshrine_03_40293_discovered,,0,0,false,,,,,false,,false,0,,,,,,,,,0,,,,,,,,,,,,,0,0,,,,,,,1,false,false,,,,,,,,,,,,,,
