MissionID,MissionTier,ObjectiveID,IsCustomObjective,CategoricalProgressionId,IsPvpMission,AvailableTerritoryId,RequiredFaction,RequiredAchievementConditional,RequiredFortControlStatus,ReturnToGiverOverride,IsSettlementValidDestination,IsOutpostValidDestination,TaskKillContributionOverride,TaskKillContributionQtyOverride,TerritoryIDOverride,POITagOverride,TaskGiveAndTakeItemOverride,TaskHaveAndReturnItemsOverride,TaskHaveAndReturnItemsQtyOverride,TaskHaveAndReturnItemsDropProbabilityOverride,TaskHaveAndReturnChestDropProbabilityOverride,TaskHaveAndReturnItemsItemsDropVCOverride,LootTagOverride,PauseAndClearLootOnTaskCompleteOverride,TurninDistance,TaskTimerOverride,SuccessGameEventIdOverride,FailureGameEventIdOverride,TitleOverride,DescriptionOverride,ImagePath,MissionGoalType,ProviderDistanceLimit,MinLevel,MaxLevel,RequiredTradeskill,TradeskillLevel,Enabled,DevName,VCLevelRange,RecommendedGroupSize,PatrolDuration,PatrolPoi1,PatrolPoi2,PatrolPoi3,PatrolPoi4,GrantRewardsToOriginTerritory,ORMReleaseEventTagsOverride,OverrideLocation
FactionMission_M_1603_quest,1,FM_1603_objective,true,,false,16,Marauder,16_BSMSQ_05,0,true,false,false,Primal_Lion_Desert_16BS05,0,0,lionrock_30402,,,0,0,0,,,false,,0,Faction+V2_60,FactionMission_Failure,@FactionMission_M_1603_quest_name,@FactionMission_M_1603_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Hunt,0,60,60,Skinning,0,true,,62,0,0,,,,,true,,
FactionMission_M_1604_quest,1,FM_1604_objective,true,,false,16,Marauder,16_BSMSQ_10,0,true,false,false,,0,0,ancient_highway_20401,,,0,0,0,,,false,,0,Faction+V2_60,FactionMission_Failure,@FactionMission_M_1604_quest_name,@FactionMission_M_1604_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Raid,0,60,60,,0,true,,66,0,0,,,,,true,,
FactionMission_M_1605_quest,1,FM_1605_objective,true,,false,16,Marauder,16_BSMSQ_10,0,true,false,false,,0,0,legion_barracks_20304,,,0,0,0,,,false,,0,Faction+V2_60,FactionMission_Failure,@FactionMission_M_1605_quest_name,@FactionMission_M_1605_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Raid,0,60,60,,0,true,,64,0,0,,,,,true,,
FactionMission_M_1607_quest,1,FM_1607_objective,true,,false,16,Marauder,16_BSMSQ_10,0,true,false,false,,0,0,ancient_digsite_20411,,,0,0,0,,,false,,0,Faction+V2_60,FactionMission_Failure,@FactionMission_M_1607_quest_name,@FactionMission_M_1607_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Raid,0,60,60,,0,true,,66,0,0,,,,,true,,
FactionMission_M_1608_quest,1,FM_1608_objective,true,,false,16,Marauder,16_BSMSQ_05,0,true,false,false,,0,0,banditvillage_30309,,,0,0,0,,,false,,0,Faction+V2_60,FactionMission_Failure,@FactionMission_M_1608_quest_name,@FactionMission_M_1608_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Raid,0,58,60,,0,true,,60,0,0,,,,,true,,
FactionMission_S_1601_quest,1,FM_1601_objective,true,,false,16,Syndicate,16_BSMSQ_00,0,true,false,false,,0,0,scorpionnest_30305,,,0,0,0,,,false,,0,Faction+V2_60,FactionMission_Failure,@FactionMission_S_1601_quest_name,@FactionMission_S_1601_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Hunt,0,59,60,Skinning,0,true,,61,0,0,,,,,true,,
FactionMission_S_1602_quest,1,FM_1602_objective,true,,false,16,Syndicate,16_BSMSQ_05,0,true,false,false,,0,0,aqueduct_30401,,,0,0,0,,,false,,0,Faction+V2_60,FactionMission_Failure,@FactionMission_S_1602_quest_name,@FactionMission_S_1602_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Hunt,0,60,60,Skinning,0,true,,62,0,0,,,,,true,,
FactionMission_S_1603_quest,1,FM_1603_objective,true,,false,16,Syndicate,16_BSMSQ_05,0,true,false,false,Primal_Lion_Desert_16BS05,0,0,lionrock_30402,,,0,0,0,,,false,,0,Faction+V2_60,FactionMission_Failure,@FactionMission_S_1603_quest_name,@FactionMission_S_1603_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Hunt,0,60,60,Skinning,0,true,,62,0,0,,,,,true,,
FactionMission_S_1604_quest,1,FM_1604_objective,true,,false,16,Syndicate,16_BSMSQ_10,0,true,false,false,,0,0,ancient_highway_20401,,,0,0,0,,,false,,0,Faction+V2_60,FactionMission_Failure,@FactionMission_S_1604_quest_name,@FactionMission_S_1604_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Raid,0,60,60,,0,true,,66,0,0,,,,,true,,
FactionMission_S_1605_quest,1,FM_1605_objective,true,,false,16,Syndicate,16_BSMSQ_10,0,true,false,false,,0,0,legion_barracks_20304,,,0,0,0,,,false,,0,Faction+V2_60,FactionMission_Failure,@FactionMission_S_1605_quest_name,@FactionMission_S_1605_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Raid,0,60,60,,0,true,,64,0,0,,,,,true,,
FactionMission_S_1607_quest,1,FM_1607_objective,true,,false,16,Syndicate,16_BSMSQ_10,0,true,false,false,,0,0,ancient_digsite_20411,,,0,0,0,,,false,,0,Faction+V2_60,FactionMission_Failure,@FactionMission_S_1607_quest_name,@FactionMission_S_1607_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Raid,0,60,60,,0,true,,66,0,0,,,,,true,,
FactionMission_S_1608_quest,1,FM_1608_objective,true,,false,16,Syndicate,16_BSMSQ_05,0,true,false,false,,0,0,banditvillage_30309,,,0,0,0,,,false,,0,Faction+V2_60,FactionMission_Failure,@FactionMission_S_1608_quest_name,@FactionMission_S_1608_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Raid,0,58,60,,0,true,,60,0,0,,,,,true,,
FactionMission_C_1601_quest,1,FM_1601_objective,true,,false,16,Covenant,16_BSMSQ_00,0,true,false,false,,0,0,scorpionnest_30305,,,0,0,0,,,false,,0,Faction+V2_60,FactionMission_Failure,@FactionMission_C_1601_quest_name,@FactionMission_C_1601_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Hunt,0,59,60,Skinning,0,true,,61,0,0,,,,,true,,
FactionMission_C_1602_quest,1,FM_1602_objective,true,,false,16,Covenant,16_BSMSQ_05,0,true,false,false,,0,0,aqueduct_30401,,,0,0,0,,,false,,0,Faction+V2_60,FactionMission_Failure,@FactionMission_C_1602_quest_name,@FactionMission_C_1602_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Hunt,0,60,60,Skinning,0,true,,62,0,0,,,,,true,,
FactionMission_C_1603_quest,1,FM_1603_objective,true,,false,16,Covenant,16_BSMSQ_05,0,true,false,false,Primal_Lion_Desert_16BS05,0,0,lionrock_30402,,,0,0,0,,,false,,0,Faction+V2_60,FactionMission_Failure,@FactionMission_C_1603_quest_name,@FactionMission_C_1603_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Hunt,0,60,60,Skinning,0,true,,62,0,0,,,,,true,,
FactionMission_C_1604_quest,1,FM_1604_objective,true,,false,16,Covenant,16_BSMSQ_10,0,true,false,false,,0,0,ancient_highway_20401,,,0,0,0,,,false,,0,Faction+V2_60,FactionMission_Failure,@FactionMission_C_1604_quest_name,@FactionMission_C_1604_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Raid,0,60,60,,0,true,,66,0,0,,,,,true,,
FactionMission_C_1605_quest,1,FM_1605_objective,true,,false,16,Covenant,16_BSMSQ_10,0,true,false,false,,0,0,legion_barracks_20304,,,0,0,0,,,false,,0,Faction+V2_60,FactionMission_Failure,@FactionMission_C_1605_quest_name,@FactionMission_C_1605_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Raid,0,60,60,,0,true,,64,0,0,,,,,true,,
FactionMission_C_1607_quest,1,FM_1607_objective,true,,false,16,Covenant,16_BSMSQ_10,0,true,false,false,,0,0,ancient_digsite_20411,,,0,0,0,,,false,,0,Faction+V2_60,FactionMission_Failure,@FactionMission_C_1607_quest_name,@FactionMission_C_1607_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Raid,0,60,60,,0,true,,66,0,0,,,,,true,,
FactionMission_C_1608_quest,1,FM_1608_objective,true,,false,16,Covenant,16_BSMSQ_05,0,true,false,false,,0,0,banditvillage_30309,,,0,0,0,,,false,,0,Faction+V2_60,FactionMission_Failure,@FactionMission_C_1608_quest_name,@FactionMission_C_1608_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Raid,0,58,60,,0,true,,60,0,0,,,,,true,,
FactionMission_M_1609_quest,1,FM_1609_objective,true,,false,16,Marauder,16_BSMSQ_05,0,true,false,false,,0,0,bazaar_30304,,,0,0,0,,,false,,0,Faction+V2_60,FactionMission_Failure,@FactionMission_M_1609_quest_name,@FactionMission_M_1609_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Loot,0,59,60,,0,true,,61,0,0,,,,,true,,
FactionMission_M_1610_quest,1,FM_1610_objective,true,,false,16,Marauder,16_BSMSQ_05,0,true,false,false,,0,0,east_gate_30404,,,0,0,0,,,false,,0,Faction+V2_60,FactionMission_Failure,@FactionMission_M_1610_quest_name,@FactionMission_M_1610_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Loot,0,60,60,,0,true,,66,0,0,,,,,true,,
FactionMission_M_1611_quest,1,FM_1611_objective,true,,false,16,Marauder,16_BSMSQ_10,0,true,false,false,,0,0,ancient_plaza_20403,,,0,0,0,,,false,,0,Faction+V2_60,FactionMission_Failure,@FactionMission_M_1611_quest_name,@FactionMission_M_1611_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Loot,0,60,60,,0,true,,66,0,0,,,,,true,,
FactionMission_M_1612_quest,1,FM_1612_objective,true,,false,16,Marauder,16_BSMSQ_10,0,true,false,false,,0,0,front_lines_20301,,,0,0,0,,,false,,0,Faction+V2_60,FactionMission_Failure,@FactionMission_M_1612_quest_name,@FactionMission_M_1612_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Loot,0,60,60,,0,true,,62,0,0,,,,,true,,
FactionMission_M_1613_quest,1,FM_1613_objective,true,,false,16,Marauder,16_BSMSQ_09,0,true,false,false,,0,0,legion_siege_camp_20302,,,0,0,0,,,false,,0,Faction+V2_60,FactionMission_Failure,@FactionMission_M_1613_quest_name,@FactionMission_M_1613_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Loot,0,60,60,,0,true,,62,0,0,,,,,true,,
FactionMission_M_1614_quest,1,FM_1614_objective,true,,false,16,Marauder,16_BSMSQ_00,0,true,false,false,,0,0,crassusrise_30306,,,0,0,0,,,false,,0,Faction+V2_60,FactionMission_Failure,@FactionMission_M_1614_quest_name,@FactionMission_M_1614_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Loot,0,59,60,,0,true,,61,0,0,,,,,true,,
FactionMission_M_1615_quest,1,FM_1615_objective,true,,false,16,Marauder,16_BSMSQ_10,0,true,false,false,,0,0,legion_courier_camp_20407,,,0,0,0,,,false,,0,Faction+V2_60,FactionMission_Failure,@FactionMission_M_1615_quest_name,@FactionMission_M_1615_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Loot,0,60,60,,0,true,,63,0,0,,,,,true,,
FactionMission_M_1616_quest,1,FM_1616_objective,true,,false,16,Marauder,16_BSMSQ_10,0,true,false,false,,0,0,legion_highland_fort_20405,,,0,0,0,,,false,,0,Faction+V2_60,FactionMission_Failure,@FactionMission_M_1616_quest_name,@FactionMission_M_1616_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Loot,0,60,60,,0,true,,63,0,0,,,,,true,,
FactionMission_S_1609_quest,1,FM_1609_objective,true,,false,16,Syndicate,16_BSMSQ_05,0,true,false,false,,0,0,bazaar_30304,,,0,0,0,,,false,,0,Faction+V2_60,FactionMission_Failure,@FactionMission_S_1609_quest_name,@FactionMission_S_1609_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Loot,0,59,60,,0,true,,61,0,0,,,,,true,,
FactionMission_S_1610_quest,1,FM_1610_objective,true,,false,16,Syndicate,16_BSMSQ_05,0,true,false,false,,0,0,east_gate_30404,,,0,0,0,,,false,,0,Faction+V2_60,FactionMission_Failure,@FactionMission_S_1610_quest_name,@FactionMission_S_1610_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Loot,0,60,60,,0,true,,66,0,0,,,,,true,,
FactionMission_S_1611_quest,1,FM_1611_objective,true,,false,16,Syndicate,16_BSMSQ_10,0,true,false,false,,0,0,ancient_plaza_20403,,,0,0,0,,,false,,0,Faction+V2_60,FactionMission_Failure,@FactionMission_S_1611_quest_name,@FactionMission_S_1611_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Loot,0,60,60,,0,true,,66,0,0,,,,,true,,
FactionMission_S_1612_quest,1,FM_1612_objective,true,,false,16,Syndicate,16_BSMSQ_10,0,true,false,false,,0,0,front_lines_20301,,,0,0,0,,,false,,0,Faction+V2_60,FactionMission_Failure,@FactionMission_S_1612_quest_name,@FactionMission_S_1612_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Loot,0,60,60,,0,true,,62,0,0,,,,,true,,
FactionMission_S_1613_quest,1,FM_1613_objective,true,,false,16,Syndicate,16_BSMSQ_09,0,true,false,false,,0,0,legion_siege_camp_20302,,,0,0,0,,,false,,0,Faction+V2_60,FactionMission_Failure,@FactionMission_S_1613_quest_name,@FactionMission_S_1613_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Loot,0,60,60,,0,true,,62,0,0,,,,,true,,
FactionMission_S_1614_quest,1,FM_1614_objective,true,,false,16,Syndicate,16_BSMSQ_00,0,true,false,false,,0,0,crassusrise_30306,,,0,0,0,,,false,,0,Faction+V2_60,FactionMission_Failure,@FactionMission_S_1614_quest_name,@FactionMission_S_1614_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Loot,0,59,60,,0,true,,61,0,0,,,,,true,,
FactionMission_S_1615_quest,1,FM_1615_objective,true,,false,16,Syndicate,16_BSMSQ_10,0,true,false,false,,0,0,legion_courier_camp_20407,,,0,0,0,,,false,,0,Faction+V2_60,FactionMission_Failure,@FactionMission_S_1615_quest_name,@FactionMission_S_1615_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Loot,0,60,60,,0,true,,63,0,0,,,,,true,,
FactionMission_S_1616_quest,1,FM_1616_objective,true,,false,16,Syndicate,16_BSMSQ_10,0,true,false,false,,0,0,legion_highland_fort_20405,,,0,0,0,,,false,,0,Faction+V2_60,FactionMission_Failure,@FactionMission_S_1616_quest_name,@FactionMission_S_1616_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Loot,0,60,60,,0,true,,63,0,0,,,,,true,,
FactionMission_C_1609_quest,1,FM_1609_objective,true,,false,16,Covenant,16_BSMSQ_05,0,true,false,false,,0,0,bazaar_30304,,,0,0,0,,,false,,0,Faction+V2_60,FactionMission_Failure,@FactionMission_C_1609_quest_name,@FactionMission_C_1609_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Loot,0,59,60,,0,true,,61,0,0,,,,,true,,
FactionMission_C_1610_quest,1,FM_1610_objective,true,,false,16,Covenant,16_BSMSQ_05,0,true,false,false,,0,0,east_gate_30404,,,0,0,0,,,false,,0,Faction+V2_60,FactionMission_Failure,@FactionMission_C_1610_quest_name,@FactionMission_C_1610_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Loot,0,60,60,,0,true,,66,0,0,,,,,true,,
FactionMission_C_1611_quest,1,FM_1611_objective,true,,false,16,Covenant,16_BSMSQ_10,0,true,false,false,,0,0,ancient_plaza_20403,,,0,0,0,,,false,,0,Faction+V2_60,FactionMission_Failure,@FactionMission_C_1611_quest_name,@FactionMission_C_1611_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Loot,0,60,60,,0,true,,66,0,0,,,,,true,,
FactionMission_C_1612_quest,1,FM_1612_objective,true,,false,16,Covenant,16_BSMSQ_10,0,true,false,false,,0,0,front_lines_20301,,,0,0,0,,,false,,0,Faction+V2_60,FactionMission_Failure,@FactionMission_C_1612_quest_name,@FactionMission_C_1612_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Loot,0,60,60,,0,true,,62,0,0,,,,,true,,
FactionMission_C_1613_quest,1,FM_1613_objective,true,,false,16,Covenant,16_BSMSQ_09,0,true,false,false,,0,0,legion_siege_camp_20302,,,0,0,0,,,false,,0,Faction+V2_60,FactionMission_Failure,@FactionMission_C_1613_quest_name,@FactionMission_C_1613_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Loot,0,60,60,,0,true,,62,0,0,,,,,true,,
FactionMission_C_1614_quest,1,FM_1614_objective,true,,false,16,Covenant,16_BSMSQ_00,0,true,false,false,,0,0,crassusrise_30306,,,0,0,0,,,false,,0,Faction+V2_60,FactionMission_Failure,@FactionMission_C_1614_quest_name,@FactionMission_C_1614_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Loot,0,59,60,,0,true,,61,0,0,,,,,true,,
FactionMission_C_1615_quest,1,FM_1615_objective,true,,false,16,Covenant,16_BSMSQ_10,0,true,false,false,,0,0,legion_courier_camp_20407,,,0,0,0,,,false,,0,Faction+V2_60,FactionMission_Failure,@FactionMission_C_1615_quest_name,@FactionMission_C_1615_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Loot,0,60,60,,0,true,,63,0,0,,,,,true,,
FactionMission_C_1616_quest,1,FM_1616_objective,true,,false,16,Covenant,16_BSMSQ_10,0,true,false,false,,0,0,legion_highland_fort_20405,,,0,0,0,,,false,,0,Faction+V2_60,FactionMission_Failure,@FactionMission_C_1616_quest_name,@FactionMission_C_1616_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Loot,0,60,60,,0,true,,63,0,0,,,,,true,,
FactionMission_M_1617_quest,1,FM_1617_objective,true,,false,16,Marauder,16_BSMSQ_00,0,true,false,false,,0,0,ancient_citadel_30303,,,0,0,0,,,false,,0,Faction+V2_60,FactionMission_Failure,@FactionMission_M_1617_quest_name,@FactionMission_M_1617_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Hunt,0,59,60,Skinning,0,true,,61,0,0,,,,,true,,
FactionMission_M_1618_quest,1,FM_1618_objective,true,,false,16,Marauder,16_BSMSQ_10,0,true,false,false,,0,0,ancient_walls_20404,,,0,0,0,,,false,,0,Faction+V2_60,FactionMission_Failure,@FactionMission_M_1618_quest_name,@FactionMission_M_1618_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Hunt,0,60,60,,0,true,,66,0,0,,,,,true,,
FactionMission_M_1620_quest,1,FM_1620_objective,true,,false,16,Marauder,16_BSMSQ_10,0,true,false,false,,0,0,ancient_stairs_20412,,,0,0,0,,,false,,0,Faction+V2_60,FactionMission_Failure,@FactionMission_M_1620_quest_name,@FactionMission_M_1620_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Hunt,0,60,60,,0,true,,66,0,0,,,,,true,,
FactionMission_M_1621_quest,1,FM_1621_objective,true,,false,16,Marauder,16_BSMSQ_09,0,true,false,false,,0,0,desiccatedtown_30308,,,0,0,0,,,false,,0,Faction+V2_60,FactionMission_Failure,@FactionMission_M_1621_quest_name,@FactionMission_M_1621_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Hunt,0,59,60,,0,true,,61,0,0,,,,,true,,
FactionMission_M_1622_quest,1,FM_1622_objective,true,,false,16,Marauder,16_BSMSQ_00,0,true,false,false,,0,0,lostvillage_30307,,,0,0,0,,,false,,0,Faction+V2_60,FactionMission_Failure,@FactionMission_M_1622_quest_name,@FactionMission_M_1622_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Hunt,0,59,60,,0,true,,61,0,0,,,,,true,,
FactionMission_M_1623_quest,1,FM_1623_objective,true,,false,16,Marauder,16_BSMSQ_00,0,true,false,false,,0,0,phantomtree_30310,,,0,0,0,,,false,,0,Faction+V2_60,FactionMission_Failure,@FactionMission_M_1623_quest_name,@FactionMission_M_1623_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Hunt,0,58,60,,0,true,,60,0,0,,,,,true,,
FactionMission_M_1624_quest,1,FM_1624_objective,true,,false,16,Marauder,16_BSMSQ_09,0,true,false,false,,0,0,legion_supply_train_20305,,,0,0,0,,,false,,0,Faction+V2_60,FactionMission_Failure,@FactionMission_M_1624_quest_name,@FactionMission_M_1624_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Hunt,0,60,60,,0,true,,64,0,0,,,,,true,,
FactionMission_M_1625_quest,1,FM_1625_objective,true,,false,16,Marauder,16_BSMSQ_10,0,true,false,false,,0,0,legion_burial_site_20406,,,0,0,0,,,false,,0,Faction+V2_60,FactionMission_Failure,@FactionMission_M_1625_quest_name,@FactionMission_M_1625_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Hunt,0,60,60,,0,true,,63,0,0,,,,,true,,
FactionMission_S_1617_quest,1,FM_1617_objective,true,,false,16,Syndicate,16_BSMSQ_00,0,true,false,false,,0,0,ancient_citadel_30303,,,0,0,0,,,false,,0,Faction+V2_60,FactionMission_Failure,@FactionMission_S_1617_quest_name,@FactionMission_S_1617_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Hunt,0,59,60,Skinning,0,true,,61,0,0,,,,,true,,
FactionMission_S_1618_quest,1,FM_1618_objective,true,,false,16,Syndicate,16_BSMSQ_10,0,true,false,false,,0,0,ancient_walls_20404,,,0,0,0,,,false,,0,Faction+V2_60,FactionMission_Failure,@FactionMission_S_1618_quest_name,@FactionMission_S_1618_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Hunt,0,60,60,,0,true,,66,0,0,,,,,true,,
FactionMission_S_1620_quest,1,FM_1620_objective,true,,false,16,Syndicate,16_BSMSQ_10,0,true,false,false,,0,0,ancient_stairs_20412,,,0,0,0,,,false,,0,Faction+V2_60,FactionMission_Failure,@FactionMission_S_1620_quest_name,@FactionMission_S_1620_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Hunt,0,60,60,,0,true,,66,0,0,,,,,true,,
FactionMission_S_1621_quest,1,FM_1621_objective,true,,false,16,Syndicate,16_BSMSQ_09,0,true,false,false,,0,0,desiccatedtown_30308,,,0,0,0,,,false,,0,Faction+V2_60,FactionMission_Failure,@FactionMission_S_1621_quest_name,@FactionMission_S_1621_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Hunt,0,59,60,,0,true,,61,0,0,,,,,true,,
FactionMission_S_1622_quest,1,FM_1622_objective,true,,false,16,Syndicate,16_BSMSQ_00,0,true,false,false,,0,0,lostvillage_30307,,,0,0,0,,,false,,0,Faction+V2_60,FactionMission_Failure,@FactionMission_S_1622_quest_name,@FactionMission_S_1622_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Hunt,0,59,60,,0,true,,61,0,0,,,,,true,,
FactionMission_S_1623_quest,1,FM_1623_objective,true,,false,16,Syndicate,16_BSMSQ_00,0,true,false,false,,0,0,phantomtree_30310,,,0,0,0,,,false,,0,Faction+V2_60,FactionMission_Failure,@FactionMission_S_1623_quest_name,@FactionMission_S_1623_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Hunt,0,58,60,,0,true,,60,0,0,,,,,true,,
FactionMission_S_1624_quest,1,FM_1624_objective,true,,false,16,Syndicate,16_BSMSQ_09,0,true,false,false,,0,0,legion_supply_train_20305,,,0,0,0,,,false,,0,Faction+V2_60,FactionMission_Failure,@FactionMission_S_1624_quest_name,@FactionMission_S_1624_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Hunt,0,60,60,,0,true,,64,0,0,,,,,true,,
FactionMission_S_1625_quest,1,FM_1625_objective,true,,false,16,Syndicate,16_BSMSQ_10,0,true,false,false,,0,0,legion_burial_site_20406,,,0,0,0,,,false,,0,Faction+V2_60,FactionMission_Failure,@FactionMission_S_1625_quest_name,@FactionMission_S_1625_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Hunt,0,60,60,,0,true,,63,0,0,,,,,true,,
FactionMission_C_1617_quest,1,FM_1617_objective,true,,false,16,Covenant,16_BSMSQ_00,0,true,false,false,,0,0,ancient_citadel_30303,,,0,0,0,,,false,,0,Faction+V2_60,FactionMission_Failure,@FactionMission_C_1617_quest_name,@FactionMission_C_1617_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Hunt,0,59,60,Skinning,0,true,,61,0,0,,,,,true,,
FactionMission_C_1618_quest,1,FM_1618_objective,true,,false,16,Covenant,16_BSMSQ_10,0,true,false,false,,0,0,ancient_walls_20404,,,0,0,0,,,false,,0,Faction+V2_60,FactionMission_Failure,@FactionMission_C_1618_quest_name,@FactionMission_C_1618_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Hunt,0,60,60,,0,true,,66,0,0,,,,,true,,
FactionMission_C_1620_quest,1,FM_1620_objective,true,,false,16,Covenant,16_BSMSQ_10,0,true,false,false,,0,0,ancient_stairs_20412,,,0,0,0,,,false,,0,Faction+V2_60,FactionMission_Failure,@FactionMission_C_1620_quest_name,@FactionMission_C_1620_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Hunt,0,60,60,,0,true,,66,0,0,,,,,true,,
FactionMission_C_1621_quest,1,FM_1621_objective,true,,false,16,Covenant,16_BSMSQ_09,0,true,false,false,,0,0,desiccatedtown_30308,,,0,0,0,,,false,,0,Faction+V2_60,FactionMission_Failure,@FactionMission_C_1621_quest_name,@FactionMission_C_1621_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Hunt,0,59,60,,0,true,,61,0,0,,,,,true,,
FactionMission_C_1622_quest,1,FM_1622_objective,true,,false,16,Covenant,16_BSMSQ_00,0,true,false,false,,0,0,lostvillage_30307,,,0,0,0,,,false,,0,Faction+V2_60,FactionMission_Failure,@FactionMission_C_1622_quest_name,@FactionMission_C_1622_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Hunt,0,59,60,,0,true,,61,0,0,,,,,true,,
FactionMission_C_1623_quest,1,FM_1623_objective,true,,false,16,Covenant,16_BSMSQ_00,0,true,false,false,,0,0,phantomtree_30310,,,0,0,0,,,false,,0,Faction+V2_60,FactionMission_Failure,@FactionMission_C_1623_quest_name,@FactionMission_C_1623_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Hunt,0,58,60,,0,true,,60,0,0,,,,,true,,
FactionMission_C_1624_quest,1,FM_1624_objective,true,,false,16,Covenant,16_BSMSQ_09,0,true,false,false,,0,0,legion_supply_train_20305,,,0,0,0,,,false,,0,Faction+V2_60,FactionMission_Failure,@FactionMission_C_1624_quest_name,@FactionMission_C_1624_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Hunt,0,60,60,,0,true,,64,0,0,,,,,true,,
FactionMission_C_1625_quest,1,FM_1625_objective,true,,false,16,Covenant,16_BSMSQ_10,0,true,false,false,,0,0,legion_burial_site_20406,,,0,0,0,,,false,,0,Faction+V2_60,FactionMission_Failure,@FactionMission_C_1625_quest_name,@FactionMission_C_1625_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Hunt,0,60,60,,0,true,,63,0,0,,,,,true,,
