StatusID,BaseDamageModifier,DisableDurabilityLoss,DurabilityMod,AfflictionDamage,StaminaDamageModifier,StaminaCostID,StaminaCostMultiplier,EffectDurationMultiplier,EffectModMultiplier,UseCountMultiplier,Encumbrance,AfflictionMultiplier,WeightMultiplier,GatheringEfficiency,AppendToTooltip,BaseDamageType,DamageType,DamagePercentage,AdditionalDamage,IsAdditiveDamage,StatusEffect,HealMod,HealthRate,MaxHealthMod,StaminaRate,MaxStaminaMod,ManaRate,MaxManaMod,MoveSpeedMod,FastTravelEncumbranceMod,FishRarityRollModifier,SummerFishRarityRollModifier,FishSizeRollModifier,MaxCastDistance,FishingLineStrength,AttributeModifiers,MODConstitution,MODFocus,MODStrength,MODDexterity,MODIntelligence,UseWeaponAttributeScaling,PreferHigherScaling,ScalingStrength,ScalingDexterity,ScalingIntelligence,ScalingFocus,ABSStandard,ABSSiege,ABSStrike,ABSSlash,ABSThrust,ABSArcane,ABSIce,ABSNature,ABSFire,ABSLightning,ABSCorruption,ABSVitalsCategory,RESBlight,RESCurse,RESPoison,BLAStandard,BLASiege,BLAStrike,BLASlash,BLAThrust,BLAArcane,BLAFire,BLAIce,BLANature,BLALightning,BLACorruption,ABAPoison,ABADisease,ABABleed,ABAFrostbite,ABACurse,WKNStandard,WKNSiege,WKNStrike,WKNSlash,WKNThrust,WKNArcane,WKNFire,WKNIce,WKNNature,WKNLightning,WKNCorruption,DMGStandard,DMGSiege,DMGStrike,DMGSlash,DMGThrust,DMGArcane,DMGFire,DMGIce,DMGNature,DMGLightning,DMGCorruption,DMGVitalsCategory,AFAPoison,AFADisease,AFABleed,AFAFrostbite,AFACurse,AFABlight,WeaponEffectType,MP_OpeningNotesPerfect,MP_IgnoreMissedNotes,MP_RakeReduction,MP_GroupXPBonus,MP_SoloXPBonus,MP_FinalNotePerfectXPBonus
WildernessWard2,0,false,0,,0,,,,,0,0,,0,0,,,,0,,false,,,,0,0,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,,false,0,0,0,0,0,0,0.011250000447034836,0.011250000447034836,0.011250000447034836,0.0037499999161809683,0.0037499999161809683,0.0037499999161809683,0.0037499999161809683,0.0037499999161809683,0.0037499999161809683,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,,,0,0,,0,0,0,0,0,0
WildernessWard3,0,false,0,,0,,,,,0,0,,0,0,,,,0,,false,,,,0,0,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,,false,0,0,0,0,0,0,0.014999999664723873,0.014999999664723873,0.014999999664723873,0.004999999888241291,0.004999999888241291,0.004999999888241291,0.004999999888241291,0.004999999888241291,0.004999999888241291,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,,,0,0,,0,0,0,0,0,0
WildernessWard4,0,false,0,,0,,,,,0,0,,0,0,,,,0,,false,,,,0,0,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,,false,0,0,0,0,0,0,0.01875000074505806,0.01875000074505806,0.01875000074505806,0.0062500000931322575,0.0062500000931322575,0.0062500000931322575,0.0062500000931322575,0.0062500000931322575,0.0062500000931322575,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,,,0,0,,0,0,0,0,0,0
SpectralWard1,0,false,0,,0,,,,,0,0,,0,0,,,,0,,false,,,,0,0,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,,false,0,0,0,0,0,0,0.0024999999441206455,0.0024999999441206455,0.0024999999441206455,0.007499999832361937,0.007499999832361937,0.007499999832361937,0.007499999832361937,0.007499999832361937,0.007499999832361937,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,,,0,0,,0,0,0,0,0,0
SpectralWard2,0,false,0,,0,,,,,0,0,,0,0,,,,0,,false,,,,0,0,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,,false,0,0,0,0,0,0,0.0037499999161809683,0.0037499999161809683,0.0037499999161809683,0.011250000447034836,0.011250000447034836,0.011250000447034836,0.011250000447034836,0.011250000447034836,0.011250000447034836,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,,,0,0,,0,0,0,0,0,0
SpectralWard3,0,false,0,,0,,,,,0,0,,0,0,,,,0,,false,,,,0,0,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,,false,0,0,0,0,0,0,0.004999999888241291,0.004999999888241291,0.004999999888241291,0.014999999664723873,0.014999999664723873,0.014999999664723873,0.014999999664723873,0.014999999664723873,0.014999999664723873,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,,,0,0,,0,0,0,0,0,0
SpectralWard4,0,false,0,,0,,,,,0,0,,0,0,,,,0,,false,,,,0,0,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,,false,0,0,0,0,0,0,0.0062500000931322575,0.0062500000931322575,0.0062500000931322575,0.01875000074505806,0.01875000074505806,0.01875000074505806,0.01875000074505806,0.01875000074505806,0.01875000074505806,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,,,0,0,,0,0,0,0,0,0
Stalwart1,0,false,0,,0,,,,,0,0,,0,0,,,,0,,false,,,,0,0,0,0,0,,0,0,,0,0,0,Constitution=2,0,0,0,0,0,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,,,0,0,,0,0,0,0,0,0
Stalwart2,0,false,0,,0,,,,,0,0,,0,0,,,,0,,false,,,,0,0,0,0,0,,0,0,,0,0,0,Constitution=3,0,0,0,0,0,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,,,0,0,,0,0,0,0,0,0
Stalwart3,0,false,0,,0,,,,,0,0,,0,0,,,,0,,false,,,,0,0,0,0,0,,0,0,,0,0,0,Constitution=4,0,0,0,0,0,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,,,0,0,,0,0,0,0,0,0
Stalwart4,0,false,0,,0,,,,,0,0,,0,0,,,,0,,false,,,,0,0,0,0,0,,0,0,,0,0,0,Constitution=5,0,0,0,0,0,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,,,0,0,,0,0,0,0,0,0
Barbarian1,0,false,0,,0,,,,,0,0,,0,0,,,,0,,false,,,,0,0,0,0,0,,0,0,,0,0,0,Strength=2,0,0,0,0,0,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,,,0,0,,0,0,0,0,0,0
Barbarian2,0,false,0,,0,,,,,0,0,,0,0,,,,0,,false,,,,0,0,0,0,0,,0,0,,0,0,0,Strength=3,0,0,0,0,0,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,,,0,0,,0,0,0,0,0,0
Barbarian3,0,false,0,,0,,,,,0,0,,0,0,,,,0,,false,,,,0,0,0,0,0,,0,0,,0,0,0,Strength=4,0,0,0,0,0,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,,,0,0,,0,0,0,0,0,0
Barbarian4,0,false,0,,0,,,,,0,0,,0,0,,,,0,,false,,,,0,0,0,0,0,,0,0,,0,0,0,Strength=5,0,0,0,0,0,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,,,0,0,,0,0,0,0,0,0
Ranger1,0,false,0,,0,,,,,0,0,,0,0,,,,0,,false,,,,0,0,0,0,0,,0,0,,0,0,0,Dexterity=2,0,0,0,0,0,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,,,0,0,,0,0,0,0,0,0
Ranger2,0,false,0,,0,,,,,0,0,,0,0,,,,0,,false,,,,0,0,0,0,0,,0,0,,0,0,0,Dexterity=3,0,0,0,0,0,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,,,0,0,,0,0,0,0,0,0
Ranger3,0,false,0,,0,,,,,0,0,,0,0,,,,0,,false,,,,0,0,0,0,0,,0,0,,0,0,0,Dexterity=4,0,0,0,0,0,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,,,0,0,,0,0,0,0,0,0
Ranger4,0,false,0,,0,,,,,0,0,,0,0,,,,0,,false,,,,0,0,0,0,0,,0,0,,0,0,0,Dexterity=5,0,0,0,0,0,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,,,0,0,,0,0,0,0,0,0
Scholar1,0,false,0,,0,,,,,0,0,,0,0,,,,0,,false,,,,0,0,0,0,0,,0,0,,0,0,0,Intelligence=2,0,0,0,0,0,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,,,0,0,,0,0,0,0,0,0
Scholar2,0,false,0,,0,,,,,0,0,,0,0,,,,0,,false,,,,0,0,0,0,0,,0,0,,0,0,0,Intelligence=3,0,0,0,0,0,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,,,0,0,,0,0,0,0,0,0
Scholar3,0,false,0,,0,,,,,0,0,,0,0,,,,0,,false,,,,0,0,0,0,0,,0,0,,0,0,0,Intelligence=4,0,0,0,0,0,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,,,0,0,,0,0,0,0,0,0
Scholar4,0,false,0,,0,,,,,0,0,,0,0,,,,0,,false,,,,0,0,0,0,0,,0,0,,0,0,0,Intelligence=5,0,0,0,0,0,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,,,0,0,,0,0,0,0,0,0
Sage1,0,false,0,,0,,,,,0,0,,0,0,,,,0,,false,,,,0,0,0,0,0,,0,0,,0,0,0,Focus=2,0,0,0,0,0,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,,,0,0,,0,0,0,0,0,0
Sage2,0,false,0,,0,,,,,0,0,,0,0,,,,0,,false,,,,0,0,0,0,0,,0,0,,0,0,0,Focus=3,0,0,0,0,0,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,,,0,0,,0,0,0,0,0,0
Sage3,0,false,0,,0,,,,,0,0,,0,0,,,,0,,false,,,,0,0,0,0,0,,0,0,,0,0,0,Focus=4,0,0,0,0,0,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,,,0,0,,0,0,0,0,0,0
Sage4,0,false,0,,0,,,,,0,0,,0,0,,,,0,,false,,,,0,0,0,0,0,,0,0,,0,0,0,Focus=5,0,0,0,0,0,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,,,0,0,,0,0,0,0,0,0
Soldier1,0,false,0,,0,,,,,0,0,,0,0,,,,0,,false,,,,0,0,0,0,0,,0,0,,0,0,0,Strength=1+Constitution=1,0,0,0,0,0,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,,,0,0,,0,0,0,0,0,0
Soldier2,0,false,0,,0,,,,,0,0,,0,0,,,,0,,false,,,,0,0,0,0,0,,0,0,,0,0,0,Strength=2+Constitution=1,0,0,0,0,0,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,,,0,0,,0,0,0,0,0,0
Soldier3,0,false,0,,0,,,,,0,0,,0,0,,,,0,,false,,,,0,0,0,0,0,,0,0,,0,0,0,Strength=2+Constitution=2,0,0,0,0,0,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,,,0,0,,0,0,0,0,0,0
Soldier4,0,false,0,,0,,,,,0,0,,0,0,,,,0,,false,,,,0,0,0,0,0,,0,0,,0,0,0,Strength=3+Constitution=2,0,0,0,0,0,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,,,0,0,,0,0,0,0,0,0
Brigand1,0,false,0,,0,,,,,0,0,,0,0,,,,0,,false,,,,0,0,0,0,0,,0,0,,0,0,0,Dexterity=1+Constitution=1,0,0,0,0,0,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,,,0,0,,0,0,0,0,0,0
Brigand2,0,false,0,,0,,,,,0,0,,0,0,,,,0,,false,,,,0,0,0,0,0,,0,0,,0,0,0,Dexterity=2+Constitution=1,0,0,0,0,0,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,,,0,0,,0,0,0,0,0,0
Brigand3,0,false,0,,0,,,,,0,0,,0,0,,,,0,,false,,,,0,0,0,0,0,,0,0,,0,0,0,Dexterity=2+Constitution=2,0,0,0,0,0,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,,,0,0,,0,0,0,0,0,0
Brigand4,0,false,0,,0,,,,,0,0,,0,0,,,,0,,false,,,,0,0,0,0,0,,0,0,,0,0,0,Dexterity=3+Constitution=2,0,0,0,0,0,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,,,0,0,,0,0,0,0,0,0
Battlemage1,0,false,0,,0,,,,,0,0,,0,0,,,,0,,false,,,,0,0,0,0,0,,0,0,,0,0,0,Intelligence=1+Constitution=1,0,0,0,0,0,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,,,0,0,,0,0,0,0,0,0
Battlemage2,0,false,0,,0,,,,,0,0,,0,0,,,,0,,false,,,,0,0,0,0,0,,0,0,,0,0,0,Intelligence=2+Constitution=1,0,0,0,0,0,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,,,0,0,,0,0,0,0,0,0
Battlemage3,0,false,0,,0,,,,,0,0,,0,0,,,,0,,false,,,,0,0,0,0,0,,0,0,,0,0,0,Intelligence=2+Constitution=2,0,0,0,0,0,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,,,0,0,,0,0,0,0,0,0
Battlemage4,0,false,0,,0,,,,,0,0,,0,0,,,,0,,false,,,,0,0,0,0,0,,0,0,,0,0,0,Intelligence=3+Constitution=2,0,0,0,0,0,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,,,0,0,,0,0,0,0,0,0
Cleric1,0,false,0,,0,,,,,0,0,,0,0,,,,0,,false,,,,0,0,0,0,0,,0,0,,0,0,0,Constitution=1+Focus=1,0,0,0,0,0,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,,,0,0,,0,0,0,0,0,0
Cleric2,0,false,0,,0,,,,,0,0,,0,0,,,,0,,false,,,,0,0,0,0,0,,0,0,,0,0,0,Constitution=2+Focus=1,0,0,0,0,0,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,,,0,0,,0,0,0,0,0,0
Cleric3,0,false,0,,0,,,,,0,0,,0,0,,,,0,,false,,,,0,0,0,0,0,,0,0,,0,0,0,Constitution=2+Focus=2,0,0,0,0,0,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,,,0,0,,0,0,0,0,0,0
Cleric4,0,false,0,,0,,,,,0,0,,0,0,,,,0,,false,,,,0,0,0,0,0,,0,0,,0,0,0,Constitution=3+Focus=2,0,0,0,0,0,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,,,0,0,,0,0,0,0,0,0
Monk1,0,false,0,,0,,,,,0,0,,0,0,,,,0,,false,,,,0,0,0,0,0,,0,0,,0,0,0,Strength=1+Focus=1,0,0,0,0,0,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,,,0,0,,0,0,0,0,0,0
Monk2,0,false,0,,0,,,,,0,0,,0,0,,,,0,,false,,,,0,0,0,0,0,,0,0,,0,0,0,Strength=2+Focus=1,0,0,0,0,0,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,,,0,0,,0,0,0,0,0,0
Monk3,0,false,0,,0,,,,,0,0,,0,0,,,,0,,false,,,,0,0,0,0,0,,0,0,,0,0,0,Strength=2+Focus=2,0,0,0,0,0,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,,,0,0,,0,0,0,0,0,0
Monk4,0,false,0,,0,,,,,0,0,,0,0,,,,0,,false,,,,0,0,0,0,0,,0,0,,0,0,0,Strength=3+Focus=2,0,0,0,0,0,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,,,0,0,,0,0,0,0,0,0
Duelist1,0,false,0,,0,,,,,0,0,,0,0,,,,0,,false,,,,0,0,0,0,0,,0,0,,0,0,0,Dexterity=1+Focus=1,0,0,0,0,0,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,,,0,0,,0,0,0,0,0,0
Duelist2,0,false,0,,0,,,,,0,0,,0,0,,,,0,,false,,,,0,0,0,0,0,,0,0,,0,0,0,Dexterity=2+Focus=1,0,0,0,0,0,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,,,0,0,,0,0,0,0,0,0
Duelist3,0,false,0,,0,,,,,0,0,,0,0,,,,0,,false,,,,0,0,0,0,0,,0,0,,0,0,0,Dexterity=2+Focus=2,0,0,0,0,0,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,,,0,0,,0,0,0,0,0,0
Duelist4,0,false,0,,0,,,,,0,0,,0,0,,,,0,,false,,,,0,0,0,0,0,,0,0,,0,0,0,Dexterity=3+Focus=2,0,0,0,0,0,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,,,0,0,,0,0,0,0,0,0
Magician1,0,false,0,,0,,,,,0,0,,0,0,,,,0,,false,,,,0,0,0,0,0,,0,0,,0,0,0,Intelligence=1+Focus=1,0,0,0,0,0,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,,,0,0,,0,0,0,0,0,0
Magician2,0,false,0,,0,,,,,0,0,,0,0,,,,0,,false,,,,0,0,0,0,0,,0,0,,0,0,0,Intelligence=2+Focus=1,0,0,0,0,0,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,,,0,0,,0,0,0,0,0,0
Magician3,0,false,0,,0,,,,,0,0,,0,0,,,,0,,false,,,,0,0,0,0,0,,0,0,,0,0,0,Intelligence=2+Focus=2,0,0,0,0,0,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,,,0,0,,0,0,0,0,0,0
Magician4,0,false,0,,0,,,,,0,0,,0,0,,,,0,,false,,,,0,0,0,0,0,,0,0,,0,0,0,Intelligence=3+Focus=2,0,0,0,0,0,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,,,0,0,,0,0,0,0,0,0
ArcanistMastery1,0,false,0,,0,,,,,0,0,,0,0,,,,0,,false,ArcanistMastery1,,,0,0,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,,,0,0,,0,0,0,0,0,0
ArcanistMastery2,0,false,0,,0,,,,,0,0,,0,0,,,,0,,false,ArcanistMastery2,,,0,0,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,,,0,0,,0,0,0,0,0,0
ArcanistMastery3,0,false,0,,0,,,,,0,0,,0,0,,,,0,,false,ArcanistMastery3,,,0,0,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,,,0,0,,0,0,0,0,0,0
ArmorerMastery1,0,false,0,,0,,,,,0,0,,0,0,,,,0,,false,ArmorerMastery1,,,0,0,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,,,0,0,,0,0,0,0,0,0
ArmorerMastery2,0,false,0,,0,,,,,0,0,,0,0,,,,0,,false,ArmorerMastery2,,,0,0,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,,,0,0,,0,0,0,0,0,0
ArmorerMastery3,0,false,0,,0,,,,,0,0,,0,0,,,,0,,false,ArmorerMastery3,,,0,0,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,,,0,0,,0,0,0,0,0,0
