DamageID,WeaponCategory,IgnoreInvulnerable,NoReaction,IsRanged,IsAbility,AttackType,DamageType,Affliction,AddAffliction,AfflictionPercent,StatusEffect,EffectOnlyOnDamage,SurfaceImpactEffect,DeflectDamageID,CanCrit,Unblockable,AttackDealsNoDurability,NoHeadshot,NoBackstab,NoLegShots,CancelTargetHoming,DmgCoef,DmgCoefHead,DmgCoefCrit,DurabilityCostOverride,PowerLevel,BlockPowerLevel,CritPowerLevel,HitStun,BlockHitStun,CritHitStun,ImpactDistanceX,ImpactDistanceY,ImpactDistanceZ,ImpactDecayRate,BlockImpactDistanceX,BlockImpactDistanceY,BlockImpactDistanceZ,BlockImpactDecayRate,CritImpactDistanceX,CritImpactDistanceY,CritImpactDistanceZ,CritImpactDecayRate,AddDmg,StaggerDmgModifier,StaggerResistModifier,CritStaggerDmgModifier,HitRateDmgModifier,MaxHitRateDmgMod,CameraShakeID,TargetCameraShakeID,BlockCameraShakeID,BlockTargetCameraShakeID,CritCameraShakeID,CritTargetCameraShakeID,ImpactRating,BlockStaminaDmgMod,BlockAbsorptionModifier,LOSCheckVerticalAngleOffset,StunBreakoutIncrement,ThreatMultiplier,AddThreat,IsTaunt,TauntDuration,TauntThreatBoostPercentage,TauntMinimumThreatValue,UseAttackerPosForReaction,AttackRuneCharge,AttackBlockedRuneCharge,HitRuneCharge,HitBlockedRuneCharge
1H_Sword_Attack1,Sword,0,0,false,false,Light,Slash,,0,,,,Bullet,Deflect_Default,false,false,false,false,false,false,false,1,1.2999999523162842,0,0,0,0,0,15,10,20,0,0.5,0,0.800000011920929,0,0,0,0,0,0.5,0,0.800000011920929,0,0.4000000059604645,1,0,0,0,Small,Small,Small,Small,Large_short,Large_short,2,0.4000000059604645,1.2000000476837158,0,0,1,0,false,0,0,0,false,0.8080000281333923,0.40400001406669617,0.20200000703334808,0.40400001406669617
1H_Sword_Attack1_Ender,Sword,0,0,false,false,Light,Slash,,0,,,,Bullet,Deflect_Default,false,false,false,false,false,false,false,1.0499999523162842,1.2999999523162842,0,0,0,0,0,30,20,30,0,0.5,0,0.8500000238418579,0,0,0,0,0,0.5,0,0.8500000238418579,0,0.4000000059604645,1,0,0,0,Small,Small,Small,Small,Large_short,Large_short,3,0.4000000059604645,1.100000023841858,0,0,1,0,false,0,0,0,false,0.8080000281333923,0.40400001406669617,0.20200000703334808,0.40400001406669617
1H_Sword_Attack2,Sword,0,0,false,false,Heavy,Thrust,,0,,,,Bullet,Deflect_Default,false,false,false,false,false,false,false,1.2000000476837158,1.2999999523162842,0,0,0,0,0,25,20,30,0,0.5,0,0.800000011920929,0,0,0,0.800000011920929,0,0.5,0,0.800000011920929,0,2,1,0,0,0,Small,Small,Small,Small,Large_short,Large_short,3,2,1,0,0,1,0,false,0,0,0,false,1.343999981880188,0.671999990940094,0.335999995470047,0.671999990940094
1H_Sword_Attack2_Charged,Sword,0,0,false,false,Heavy,Thrust,,0,,,,Bullet,Deflect_Default,false,false,false,false,false,false,false,1.600000023841858,1.2999999523162842,0,0,0,0,0,25,20,30,0,0.5,0,0.800000011920929,0,0,0,0.800000011920929,0,0.5,0,0.800000011920929,0,3,1,1,1,1,Small,Small,Small,Small,Large_short,Large_short,3,3,1,0,0,1,0,false,0,0,0,false,1.777999997138977,0.8889999985694885,0.44449999928474426,0.8889999985694885
1H_Sword_Attack_Spec,Sword,0,0,false,false,Ability,Slash,,0,,,,Bullet,Deflect_Default,false,false,false,false,false,false,false,1.25,1.2999999523162842,0,0,2,2,2,30,25,30,0,0,0,1,0,0,0,0,0,0,0,1,0,0.5,1,0,0,0,Small,Small,Small,Small,Large_short,Large_short,2,0.5,1,0,1,1,0,false,0,0,0,false,0,0,0,0
1H_Sword_Attack_Spec2,Sword,0,0,false,false,Ability,Thrust,,0,,,,Bullet,Deflect_Default,false,false,false,false,false,false,false,2,1.2999999523162842,0,0,7,3,7,40,25,40,0,0,0,1,0,0.5,0,0.800000011920929,0,0,0,1,0,0.75,1,0,0,0,Small,Small,Small,Small,Large_short,Large_short,3,0.75,1,0,1,1,0,false,0,0,0,false,0,0,0,0
1H_Sword_Attack_Spec3,Sword,0,0,false,false,Ability,Slash,,0,,,,Bullet,Deflect_Default,false,false,false,false,false,false,false,2,1.2999999523162842,0,0,3,3,3,30,25,30,0,1.25,0,0.800000011920929,0,0.5,0,0,0,1.25,0,0.800000011920929,0,0.75,1,0,0,0,Large_short,Large_short,Large_short,Large_short,Large_short,Large_short,3,0.75,1,0,1,1,0,false,0,0,0,false,0,0,0,0
1H_Sword_Attack_Exhausted,Sword,0,0,false,false,Light,Slash,,0,,,,Bullet,Deflect_Default,false,false,false,false,false,false,false,0.5,1.2999999523162842,0,0,2,2,2,25,15,25,0,1.25,0,0.800000011920929,0,0,0,0,0,1.25,0,0.800000011920929,0,0.30000001192092896,1,0,0,0,Small,Small,Small,Small,Large_short,Large_short,-1,0.30000001192092896,1,0,1,1,0,false,0,0,0,false,0,0,0,0
1H_Sword_Attack_Swipe,Sword,0,0,false,true,Ability,Slash,,0,,,,Bullet,Deflect_Default,false,false,false,false,false,false,false,1.190000057220459,1.2999999523162842,0,0,0,0,0,30,25,30,0,0,0,1,0,0,0,0,0,0,0,1,0,0.5,1,0,0,0,Small,Small,Small,Small,Large_short,Large_short,2,0.5,1,0,0,1,0,false,0,0,0,false,0,0,0,0
1H_Sword_Attack_Stab,Sword,0,0,false,true,Ability,Thrust,,0,,,,Bullet,Deflect_Default,false,false,false,false,false,false,false,1.75,1.2999999523162842,0,0,0,0,0,25,25,25,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,Small,Small,Small,Small,Large_short,Large_short,3,1,1,0,1,1,0,false,0,0,0,false,1.4730000495910645,0.7365000247955322,0.3682500123977661,0.7365000247955322
1H_Sword_Attack_Spin,Sword,0,0,false,true,Ability,Slash,,0,,,,Bullet,Deflect_Default,false,false,false,false,false,false,false,1.4500000476837158,1.2999999523162842,0,0,0,0,0,25,20,25,0,1.25,0,0.800000011920929,0,0,0,0,0,1.25,0,0.800000011920929,0,0.75,1,0,0,0,Small,Small,Small,Small,Large_short,Large_short,3,0.75,1,0,0,1,0,false,0,0,0,false,1.3869999647140503,0.6934999823570251,0.3467499911785126,0.6934999823570251
1H_Sword_Attack_Charge,Sword,0,0,false,true,Ability,Thrust,,0,,,,Bullet,Deflect_Default,false,false,false,false,false,false,false,1,1.2999999523162842,0,0,2,2,2,20,15,20,0,0.75,0,1,0,0.5,0,0.800000011920929,0,1.25,0,0.800000011920929,0,1.25,1,0,0,0,Small,Small,Small,Small,Large_short,Large_short,3,1.25,1,10,1,1,0,false,0,0,0,false,0.9959999918937683,0.49799999594688416,0.24899999797344208,0.49799999594688416
OH_Shield_FinalStand,None,1,1,false,true,Ability,Strike,,0,,,,Bullet,Deflect_Default,false,false,false,false,false,false,false,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Small,Small,Small,Small,Large_short,Large_short,0,0,1,0,0,1,0,true,8,0.15000000596046448,1500,false,0,0,0,0
OH_Shield_Attack_Bash,Shield,0,0,false,true,Ability,Strike,,0,,Sword_ShieldBash_Stun2,TRUE,Bullet,Deflect_Default,false,false,false,false,false,false,false,0.5,1.2999999523162842,0,0,3,2,3,30,25,30,0,1.5,0,0.8500000238418579,0,0,0,0.8999999761581421,0,1.5,0,0,0,1,1.5,0,0,0,Small,Small,Small,Small,Large_short,Large_short,3,1,1,0,1,5,0,true,6,0.15000000596046448,1500,false,1.2999999523162842,0.6499999761581421,0.32499998807907104,0.6499999761581421
OH_Shield_Attack_Bash_Upgrade,Shield,0,0,false,true,Ability,Strike,,0,,Sword_ShieldBash_Stun2,TRUE,Bullet,Deflect_Default,false,false,false,false,false,false,false,0.75,1.2999999523162842,0,0,3,2,3,30,25,30,0,1.5,0,0.8500000238418579,0,0,0,0.8999999761581421,0,1.5,0,0,0,1,1.5,0,0,0,Small,Small,Small,Small,Large_short,Large_short,3,1,1,0,1,10,0,true,6,0.15000000596046448,1500,false,1.2999999523162842,0.6499999761581421,0.32499998807907104,0.6499999761581421
OH_Shield_Attack_Bash4sec,Shield,0,0,false,true,Ability,Strike,,0,,Sword_ShieldBash_Stun4,TRUE,Bullet,Deflect_Default,false,false,false,false,false,false,false,0.75,1.2999999523162842,0,0,3,2,3,30,25,30,0,1.5,0,0.8500000238418579,0,0,0,0.8999999761581421,0,1.5,0,0,0,1,1.5,0,0,0,Small,Small,Small,Small,Large_short,Large_short,3,1,1,0,1,10,0,true,6,0.15000000596046448,1500,false,1.2999999523162842,0.6499999761581421,0.32499998807907104,0.6499999761581421
OH_Shield_Attack_Rush,Shield,0,0,false,true,Ability,Strike,,0,,,,Bullet,Deflect_Default,false,false,false,false,false,false,false,1,1.2999999523162842,0,0,3,2,3,30,25,30,0,2,0,0.800000011920929,0,0.5,0,0.800000011920929,0,2,0,0,0,1,2,0,0,0,Small,Small,Small,Small,Large_short,Large_short,3,1,1,0,1,10,0,false,0,0,0,false,1.4299999475479126,0.7149999737739563,0.35749998688697815,0.7149999737739563
OH_Shield_Attack_RushThreat,Shield,1,1,false,false,Ability,Strike,,0,,,,,Deflect_Default,false,false,false,true,false,false,false,0.0010000000474974513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,1,0,false,0,0,0,false,0,0,0,0
1H_Rapier_PrimaryAttack,Sword,0,0,false,false,Light,Thrust,,0,,,,Bullet,Deflect_Default,true,false,false,false,false,false,false,1,1.2000000476837158,0,0,0,0,0,20,15,20,0,0.6000000238418579,0,0.800000011920929,0,0,0,0,0,0.6000000238418579,0,0.800000011920929,0,0.4000000059604645,1,0,0,0,Small,Small,Small,Small,Large_short,Large_short,2,0.4000000059604645,1,0,0,1,0,false,0,0,0,false,0.6930000185966492,0.3465000092983246,0.1732500046491623,0.3465000092983246
1H_Rapier_PrimaryTwoThirdsAttack,Sword,0,0,false,false,Light,Thrust,,0,,,,Bullet,Deflect_Default,true,false,false,false,false,false,false,0.6600000262260437,0.8600000143051147,0,0,0,0,0,20,15,20,0,0.6000000238418579,0,0.800000011920929,0,0,0,0,0,0.6000000238418579,0,0.800000011920929,0,0.3499999940395355,1,0,0,0,Small,Small,Small,Small,Large_short,Large_short,2,0.3499999940395355,1,0,0,1,0,false,0,0,0,false,0.6930000185966492,0.3465000092983246,0.1732500046491623,0.3465000092983246
1H_Rapier_HeavyAttack,Sword,0,0,false,false,Heavy,Thrust,,0,,,,Bullet,Deflect_Default,true,false,false,false,false,false,false,1.3300000429153442,1.2999999523162842,0,0,0,0,0,25,25,30,0,2,0,0.800000011920929,0,0,0,0.800000011920929,0,2,0,0.800000011920929,0,1.5,1,0,0,0,Small,Small,Small,Small,Large_short,Large_short,3,1.5,1,0,0,1,0,false,0,0,0,false,1.7330000400543213,0.8665000200271606,0.4332500100135803,0.8665000200271606
1H_Rapier_HeavyAttack_Charged,Sword,0,0,false,false,Heavy,Thrust,,0,,,,Bullet,Deflect_Default,true,false,false,false,false,false,false,1.659999966621399,1.2999999523162842,0,0,0,0,0,25,25,30,0,2,0,0.800000011920929,0,0,0,0.800000011920929,0,2,0,0.800000011920929,0,3,1,0,0,0,Small,Small,Small,Small,Large_short,Large_short,3,3,1,0,0,1,0,false,0,0,0,false,1.7330000400543213,0.8665000200271606,0.4332500100135803,0.8665000200271606
1H_Rapier_SprintAttack,Sword,0,0,false,false,Ability,Thrust,,0,,,,Bullet,Deflect_Default,true,false,false,false,false,false,false,1.100000023841858,1.2999999523162842,0,0,3,2,3,30,10,30,0,3,0,0.8500000238418579,0,0,0,0.8500000238418579,0,3,0,0.8500000238418579,0,0.75,1,0,0,0,Small,Small,Small,Small,Large_short,Large_short,3,0.75,1,16,1,1,0,false,0,0,0,false,0,0,0,0
1H_Rapier_SpecialAttack,Sword,0,0,false,false,Ability,Thrust,,0,,,,Bullet,Deflect_Default,true,false,false,false,false,false,false,1.100000023841858,1.2999999523162842,0,0,2,2,2,25,20,25,0,0,0,1,0,0,0,0,0,0,0,1,0,0.75,1,0,0,0,Small,Small,Small,Small,Large_short,Large_short,3,0.75,1,16,1,1,0,false,0,0,0,false,0,0,0,0
1H_Rapier_SpecialAttack_2,Sword,0,0,false,false,Ability,Thrust,,0,,,,Bullet,Deflect_Default,true,false,false,false,false,false,false,1.2000000476837158,1.2999999523162842,0,0,2,2,2,25,20,25,0,0,0,1,0,0,0,0,0,0,0,1,0,0.75,1,0,0,0,Small,Small,Small,Small,Large_short,Large_short,3,0.75,1,16,1,1,0,false,0,0,0,false,0,0,0,0
1H_Rapier_SpecialAttack_Finish,Sword,0,0,false,false,Ability,Thrust,,0,,,,Bullet,Deflect_Default,true,false,false,false,false,false,false,1.100000023841858,1.2999999523162842,0,0,4,3,4,50,20,50,0,4,0,0.8500000238418579,0,0.5,0,0.800000011920929,0,4,0,0.8500000238418579,0,1,1,0,0,0,Small,Small,Small,Small,Large_short,Large_short,3,1,1,16,1,1,0,false,0,0,0,false,0,0,0,0
1H_Rapier_SpecialAttack_3,Sword,0,0,false,false,Ability,Thrust,AfflictionBleed,300,,,,Bullet,Deflect_Default,true,false,false,false,false,false,false,1.25,1.2999999523162842,0,0,3,3,3,30,20,30,0,0,0,1,0,0.5,0,0,0,0,0,1,0,0.75,1,0,0,0,Small,Small,Small,Small,Large_short,Large_short,3,0.75,1,16,1,1,0,false,0,0,0,false,0,0,0,0
1H_Rapier_Disarm,Sword,0,0,false,true,Ability,Thrust,,0,,,,Bullet,Deflect_Default,false,false,false,false,false,false,false,1,1.2999999523162842,0,0,9,0,0,15,12,15,0,0,0,0.8500000238418579,0,0,0,0.800000011920929,0,0,0,0.8500000238418579,0,0.699999988079071,1,0,0,0,Small,Small,Small,Small,Large_short,Large_short,3,0.699999988079071,1,0,1,1,0,false,0,0,0,false,0,0,0,0
1H_Rapier_Rupture,Sword,0,0,false,true,Ability,Thrust,,0,,,,Bullet,Deflect_Default,false,false,false,false,false,false,false,0,0,0,0,2,2,2,25,20,25,0,2,0,0.8500000238418579,0,0,0,0.800000011920929,0,2,0,0.8500000238418579,0,0.699999988079071,1,0,0,0,Small,Small,Small,Small,Large_short,Large_short,3,0.699999988079071,1,0,1,1,0,false,0,0,0,false,0,0,0,0
1H_Rapier_Add_Bleed_Only,Sword,0,0,false,true,Ability,Strike,,0,,,,Bullet,Deflect_Default,true,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,false,0,0,0,false,0,0,0,0
1H_Rapier_Slash_Damage_Mod,Sword,0,0,false,true,Ability,Slash,,0,,,,Bullet,Deflect_Default,true,false,false,false,false,false,false,2,1.2999999523162842,0,0,2,2,2,25,20,25,0,0,0,1,0,0,0,0,0,0,0,1,0,0.75,1,0,0,0,Small,Small,Small,Small,Large_short,Large_short,3,0.75,1,16,1,1,0,false,0,0,0,false,0.5630000233650208,0.2815000116825104,0.1407500058412552,0.2815000116825104
1H_Rapier_Slash,Sword,0,0,false,true,Ability,Slash,,0,,Rapier_Bleed_DOT,TRUE,Bullet,Deflect_Default,true,false,false,false,false,false,false,0.5,1.2999999523162842,0,0,0,0,0,20,15,20,0,0.30000001192092896,0,0.800000011920929,0,0,0,0,0,0.30000001192092896,0,0.800000011920929,0,0.5,1,0,0,0,,Small,Small,Small,Large_short,Large_short,2,0.5,1,16,0,1,0,false,0,0,0,false,0.5630000233650208,0.2815000116825104,0.1407500058412552,0.2815000116825104
1H_Rapier_Slash_Bleed,Sword,0,0,false,true,Ability,Slash,,0,,,,Bullet,Deflect_Default,true,false,false,false,false,false,false,1,1,0,0,0,0,0,20,15,20,0,0.30000001192092896,0,0.800000011920929,0,0,0,0,0,0.30000001192092896,0,0.800000011920929,0,0.30000001192092896,1,0,0,0,,Small,Small,Small,Large_short,Large_short,2,0.30000001192092896,1,16,0,1,0,false,0,0,0,false,0,0,0,0
1H_Rapier_Flurry_Strike_1,Sword,0,0,false,true,Ability,Thrust,,0,,,,Bullet,Deflect_Default,true,false,false,false,false,false,false,0.4650000035762787,0.6499999761581421,0,0,0,0,0,20,15,20,0,0,0,0.800000011920929,0,0,0,0,0,0,0,0.800000011920929,0,0.4000000059604645,20,0,0,0,,,,,Small,Small,2,0.30000001192092896,1,16,0,1,0,false,0,0,0,false,0.31200000643730164,0.15600000321865082,0.07800000160932541,0.15600000321865082
1H_Rapier_Flurry_Strike_2,Sword,0,0,false,true,Ability,Thrust,,0,,,,Bullet,Deflect_Default,true,false,false,false,false,false,false,0.5199999809265137,0.6899999976158142,0,0,0,0,0,20,15,20,0,0,0,0.800000011920929,0,0,0,0,0,0,0,0.800000011920929,0,0.5,1,0,0,0,,,,,Small,Small,2,0.30000001192092896,1,16,0,1,0,false,0,0,0,false,0.31200000643730164,0.15600000321865082,0.07800000160932541,0.15600000321865082
1H_Rapier_Flurry_Strike_3,Sword,0,0,false,true,Ability,Thrust,,0,,,,Bullet,Deflect_Default,true,false,false,false,false,false,false,0.5600000023841858,0.75,0,0,0,0,0,20,15,20,0,0,0,0.800000011920929,0,0,0,0,0,0,0,0.800000011920929,0,0.800000011920929,1,0,0,0,,,,,Small,Small,2,0.30000001192092896,1,16,0,1,0,false,0,0,0,false,0.31200000643730164,0.15600000321865082,0.07800000160932541,0.15600000321865082
1H_Rapier_Flurry_Strike_4,Sword,0,0,false,true,Ability,Thrust,,0,,,,Bullet,Deflect_Default,true,false,false,false,false,false,false,0.6100000143051147,0.800000011920929,0,0,0,0,0,20,15,20,0,0,0,0.800000011920929,0,0,0,0,0,0,0,0.800000011920929,0,1,1,0,0,0,Small,Small,Small,Small,Large_short,Large_short,2,0.30000001192092896,1,16,0,1,0,false,0,0,0,false,0.31200000643730164,0.15600000321865082,0.07800000160932541,0.15600000321865082
1H_Rapier_Flurry_Strike_5,Sword,0,0,false,true,Ability,Thrust,,0,,,,Bullet,Deflect_Default,true,false,false,false,false,false,false,0.824999988079071,1,0,0,0,0,0,20,15,20,0,1.25,0,0.800000011920929,0,0,0,0,0,1.25,0,0.800000011920929,0,1.2000000476837158,1,0,0,0,Small,Small,Small,Small,Large_short,Large_short,2,0.30000001192092896,1,16,0,1,0,false,0,0,0,false,0.31200000643730164,0.15600000321865082,0.07800000160932541,0.15600000321865082
1H_Rapier_Flurry_Strike_5_Mod4,Sword,0,0,false,true,Ability,Thrust,,0,,,,Bullet,Deflect_Default,true,false,false,false,false,false,false,0.824999988079071,1,0,0,0,0,0,15,10,20,0,1.25,0,0.800000011920929,0,0,0,0,0,1.25,0,0.800000011920929,0,1.2000000476837158,1,0,0,0,Small,Small,Small,Small,Large_short,Large_short,2,0.30000001192092896,1,16,1,1,0,false,0,0,0,false,0.31200000643730164,0.15600000321865082,0.07800000160932541,0.15600000321865082
1H_Rapier_Flurry_Mod1_Strike_1,Sword,0,0,false,true,Ability,Thrust,,0,,,,Bullet,Deflect_Default,true,false,false,false,false,false,false,1.399999976158142,1.2999999523162842,0,0,0,0,0,20,15,20,0,1.25,0,0.800000011920929,0,0,0,0,0,1.25,0,0.800000011920929,0,0.4000000059604645,1,0,0,0,Small,Small,Small,Small,Large_short,Large_short,2,0.30000001192092896,1,16,0,1,0,false,0,0,0,false,0.31200000643730164,0.15600000321865082,0.07800000160932541,0.15600000321865082
1H_Rapier_Flurry_Mod1_Strike_2,Sword,0,0,false,true,Ability,Thrust,,0,,,,Bullet,Deflect_Default,true,false,false,false,false,false,false,1.5,1.2999999523162842,0,0,0,0,0,20,15,20,0,1.25,0,0.800000011920929,0,0,0,0,0,1.25,0,0.800000011920929,0,0.4000000059604645,1,0,0,0,Small,Small,Small,Small,Large_short,Large_short,2,0.30000001192092896,1,16,0,1,0,false,0,0,0,false,0.31200000643730164,0.15600000321865082,0.07800000160932541,0.15600000321865082
1H_Rapier_Flurry_Mod1_Strike_3,Sword,0,0,false,true,Ability,Thrust,,0,,,,Bullet,Deflect_Default,true,false,false,false,false,false,false,1.600000023841858,1.2999999523162842,0,0,0,0,0,20,15,20,0,1.25,0,0.800000011920929,0,0,0,0,0,1.25,0,0.800000011920929,0,0.4000000059604645,1,0,0,0,Small,Small,Small,Small,Large_short,Large_short,2,0.30000001192092896,1,16,0,1,0,false,0,0,0,false,0.31200000643730164,0.15600000321865082,0.07800000160932541,0.15600000321865082
1H_Rapier_Flurry_Mod2_Strike_1,Sword,0,0,false,true,Ability,Thrust,,0,,,,Bullet,Deflect_Default,true,false,false,false,false,false,false,1.7000000476837158,1.2999999523162842,0,0,0,0,0,20,15,20,0,1.25,0,0.800000011920929,0,0,0,0,0,1.25,0,0.800000011920929,0,0.4000000059604645,1,0,0,0,Small,Small,Small,Small,Large_short,Large_short,2,0.30000001192092896,1,16,0,1,0,false,0,0,0,false,0.31200000643730164,0.15600000321865082,0.07800000160932541,0.15600000321865082
1H_Rapier_Flurry_Mod2_Strike_2,Sword,0,0,false,true,Ability,Thrust,,0,,,,Bullet,Deflect_Default,true,false,false,false,false,false,false,1.7999999523162842,1.2999999523162842,0,0,0,0,0,20,15,20,0,1.25,0,0.800000011920929,0,0,0,0,0,1.25,0,0.800000011920929,0,0.4000000059604645,1,0,0,0,Small,Small,Small,Small,Large_short,Large_short,2,0.30000001192092896,1,16,0,1,0,false,0,0,0,false,0.31200000643730164,0.15600000321865082,0.07800000160932541,0.15600000321865082
1H_Rapier_Flurry_Mod2_Strike_3,Sword,0,0,false,true,Ability,Thrust,,0,,,,Bullet,Deflect_Default,true,false,false,false,false,false,false,1.899999976158142,1.2999999523162842,0,0,0,0,0,20,15,20,0,1.25,0,0.800000011920929,0,0,0,0,0,1.25,0,0.800000011920929,0,0.4000000059604645,1,0,0,0,Small,Small,Small,Small,Large_short,Large_short,2,0.30000001192092896,1,16,0,1,0,false,0,0,0,false,0.31200000643730164,0.15600000321865082,0.07800000160932541,0.15600000321865082
1H_Rapier_Flurry_Mod3_Strike_1,Sword,0,0,false,true,Ability,Thrust,,0,,,,Bullet,Deflect_Default,true,false,false,false,false,false,false,2,1.2999999523162842,0,0,0,0,0,20,15,20,0,1.25,0,0.800000011920929,0,0,0,0,0,1.25,0,0.800000011920929,0,0.4000000059604645,1,0,0,0,Small,Small,Small,Small,Large_short,Large_short,2,0.30000001192092896,1,16,0,1,0,false,0,0,0,false,0.31200000643730164,0.15600000321865082,0.07800000160932541,0.15600000321865082
1H_Rapier_Flurry_Mod3_Strike_2,Sword,0,0,false,true,Ability,Thrust,,0,,,,Bullet,Deflect_Default,true,false,false,false,false,false,false,2.0999999046325684,1.2999999523162842,0,0,0,0,0,20,15,20,0,1.25,0,0.800000011920929,0,0,0,0,0,1.25,0,0.800000011920929,0,0.4000000059604645,1,0,0,0,Small,Small,Small,Small,Large_short,Large_short,2,0.30000001192092896,1,16,0,1,0,false,0,0,0,false,0.31200000643730164,0.15600000321865082,0.07800000160932541,0.15600000321865082
1H_Rapier_Flurry_Mod3_Strike_3,Sword,0,0,false,true,Ability,Thrust,,0,,,,Bullet,Deflect_Default,true,false,false,false,false,false,false,2.200000047683716,1.2999999523162842,0,0,0,0,0,20,15,20,0,1.25,0,0.800000011920929,0,0,0,0,0,1.25,0,0.800000011920929,0,0.4000000059604645,1,0,0,0,Small,Small,Small,Small,Large_short,Large_short,2,0.30000001192092896,1,16,0,1,0,false,0,0,0,false,0.31200000643730164,0.15600000321865082,0.07800000160932541,0.15600000321865082
1H_Rapier_Aerial_Lunge,Sword_Fleche,0,0,false,true,Ability,Thrust,,0,,,,Bullet,Deflect_Default,true,false,false,false,false,false,false,1.4500000476837158,1.4500000476837158,0,0,0,0,0,25,20,25,0,0,0,0.800000011920929,0,0,0,0.800000011920929,0,0,0,1,0,0.4000000059604645,25,0,0,0,,Small,Small,Small,Small,Small,2,0.4000000059604645,1,16,0,1,0,false,0,0,0,false,1.0829999446868896,0.5414999723434448,0.2707499861717224,0.5414999723434448
1H_Rapier_Riposte_Stun,Sword,0,0,false,true,Ability,Strike,,0,,Rapier_Riposte_Stun,TRUE,Bullet,Deflect_Default,true,false,false,false,false,false,false,0.5,0.699999988079071,0,0,3,3,3,25,25,25,0,1.5,0,0.8500000238418579,0,0,0,0.8999999761581421,0,1.5,0,0,0,4.5,1.5,0,0,0,Small,Small,Small,Small,Large_short,Large_short,3,4.5,1,0,1,10,0,false,0,0,0,false,0.9100000262260437,0.45500001311302185,0.22750000655651093,0.45500001311302185
1H_Rapier_Riposte_Stun_Enhanced,Sword,0,0,false,true,Ability,Strike,,0,,Rapier_Riposte_Stun_Enhanced,TRUE,Bullet,Deflect_Default,true,false,false,false,false,false,false,0.5,0.699999988079071,0,0,3,3,3,25,25,25,0,1.5,0,0.8500000238418579,0,0,0,0.8999999761581421,0,1.5,0,0,0,4.5,1.5,0,0,0,Small,Small,Small,Small,Large_short,Large_short,3,4.5,1,0,1,10,0,false,0,0,0,false,0.9100000262260437,0.45500001311302185,0.22750000655651093,0.45500001311302185
1H_Rapier_Riposte_Taunt,None,1,1,false,false,Ability,Strike,,0,,,,,,false,false,false,false,false,false,false,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,0,0,1,0,0,1,0,true,4,0.15000000596046448,1500,false,0,0,0,0
1H_Rapier_Flourish,Sword,0,0,false,true,Ability,Slash,,0,,,,Bullet,Deflect_Default,true,false,false,false,false,false,false,0.6000000238418579,1.2000000476837158,0,0,2,2,2,25,25,25,0,3,0,0.800000011920929,0,3,0,0.800000011920929,0,3,0,0.800000011920929,0,0.4000000059604645,20,0,0,0,Small,Small,Small,Small,Large_short,Large_short,3,0.4000000059604645,1,16,1,1,0,false,0,0,0,false,0.8659999966621399,0.43299999833106995,0.21649999916553497,0.43299999833106995
1H_Rapier_Finish_Consume_Ult,Sword,0,0,false,true,Ability,Thrust,,0,,,,Bullet,Deflect_Default,true,false,false,false,false,false,false,1.2000000476837158,1.2999999523162842,0,0,0,0,0,25,25,30,0,0,0,0.800000011920929,0,0,0,0.800000011920929,0,0,0,0.800000011920929,0,0.4000000059604645,1,0,0,0,Small,Small,Small,Small,Large_short,Large_short,3,0.4000000059604645,1,16,1,1,0,false,0,0,0,false,0.9959999918937683,0.49799999594688416,0.24899999797344208,0.49799999594688416
1H_Rapier_Finish,Sword,0,0,false,true,Ability,Thrust,,0,,,,Bullet,Deflect_Default,true,false,false,false,false,false,false,1.2000000476837158,1.2999999523162842,0,0,0,0,0,25,25,30,0,0,0,0.800000011920929,0,0,0,0.800000011920929,0,0,0,0.800000011920929,0,0.4000000059604645,1,0,0,0,Small,Small,Small,Small,Large_short,Large_short,3,0.4000000059604645,1,16,1,1,0,false,0,0,0,false,0.9959999918937683,0.49799999594688416,0.24899999797344208,0.49799999594688416
1H_Rapier_Wake,Sword,0,0,false,true,Ability,Thrust,,0,,,,Bullet,Deflect_Default,true,false,false,false,false,false,false,1.149999976158142,1.399999976158142,0,0,0,0,0,25,20,30,0,1,0,0.800000011920929,0,0,0,0,0,1,0,0.800000011920929,0,0.4000000059604645,1,0,0,0,,Small,Small,Small,Large_short,Large_short,3,0.4000000059604645,1,0,0,1,0,false,0,0,0,false,0.47600001096725464,0.23800000548362732,0.11900000274181366,0.23800000548362732
1H_Knife_Attack1_Run,Knife,0,0,false,false,Light,Thrust,,0,,,,Bullet,Deflect_Default,false,false,false,false,false,false,false,1.5,1.2999999523162842,0,0,3,3,3,30,25,30,0,1.5,0,0.800000011920929,0,0.5,0,0,0,1.5,0,0.800000011920929,0,1,1,0,0,0,,,,,,,1,1,1,0,1,1,0,false,0,0,0,false,0,0,0,0
