TaskID,Type,FailOnCondition,StayActive,RequiredLevel,TargetQty,ItemName,ItemDropVC,ItemDropProbability,ChestDropProbability,EnforceLocationRequirement,TerritoryID,POITag,GameModeID,LootTag,PauseAndClearLootOnTaskComplete,AwardOnlyOnce,ShouldCheckPoints,GuranteedDropAttempts,TargetThreshold,CraftingRecipeId,CraftAnyRecipe,InteractTag,UIScreenTag,TriggerAreaType,KillEnemyType,KillEnemyWeaponID,Duration,TaskBuySellType,IsPurchaseOrEarn,IsExactMatch,UseTypeAffix,TypeAffix,UseMatAffix,MatAffix,UseMagicAffix,MagicAffix,MapMarkerMapIcon,MapMarkerTitleLocTag,MapMarkerDescriptionLocTag,MapMarkerWorldPositionX,MapMarkerWorldPositionY,MapMarkerWorldDistanceThreshold,UseLargeItemDisplay,TP_TargetTag,TP_DescriptionTag,TargetDescriptionTaskId,OverrideLocation,IsHidden,HideDiegeticGatherablePins,ShowDiegeticTaskPin,DiegeticPinZOverride,SS_VariantName,SS_StatePreset,CompletedNotificationId,GridLayout,CommunityGoalTag,HideChildren,TriggerAnalyticsEvent,OnInteractStart,SubTask1,SubTask2,SubTask3,SubTask4,SubTask5
12_skinningknife_containerTimer,ConsecutiveTaskContainer,false,0,,0,,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,12_skinningknife_TaskTimer,12_skinningknife_SliceSwap_01_Reese_B_On,,,
12_skinningknife_TaskTimer,TaskTimer,false,0,,0,,,0,,false,,,,,false,false,false,,,,,,,,,,21.93000030517578,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
12_skinningknife_containerTimer2,ConsecutiveTaskContainer,false,0,,0,,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,12_skinningknife_SliceSwap_01_Reese_B_Off,12_skinningknife_TaskTimer_DelayWalk,12_skinningknife_SliceSwap_01_Reese_A_Off,,
12_skinningknife_TaskTimer_DelayWalk,TaskTimer,false,0,,0,,,0,,false,,,,,false,false,false,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
12_skinningknife_SliceSwap_01_Reese_A_On,TaskLockAchievement,false,1,,1,SwapActive_01_ReeseMB_A,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
12_skinningknife_SliceSwap_01_Reese_B_On,TaskUnlockAchievement,false,1,,1,SwapActive_01_ReeseMB_B,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
12_skinningknife_SliceSwap_01_Reese_A_Off,TaskUnlockAchievement,false,1,,1,SwapActive_01_ReeseMB_A,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
12_skinningknife_SliceSwap_01_Reese_B_Off,TaskLockAchievement,false,1,,1,SwapActive_01_ReeseMB_B,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
12_skinningknife_container2,SimpleTaskContainer,false,0,,0,,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,12_skinningknife_01_Reese_WalkOff,12_skinningknife_01_Reese_WalkOff_Trigger,,,
12_skinningknife_01_Reese_WalkOff,TaskGameEvent,false,0,,1,,,0,,false,,,,,false,false,false,,,,,IO_MSQ_01b_Reese_Walkaway_Proximity,,,GameEvent_interact,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
12_skinningknife_01_Reese_WalkOff_Trigger,TaskTriggerGameEvent,false,0,,1,,,0,,false,,,,,false,false,false,,,,,,,,GameEvent_interact,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
12_skinningknife_containerA_gather,SimpleTaskContainer,false,0,,0,,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,12_skinningknife_TaskHaveItems_1_FlintT1,12_skinningknife_TaskHaveItems_1_WoodT1,,,
12_skinningknife_TaskHaveItems_1_FlintT1,TaskHaveItems,false,0,,1,FlintT1,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,1,,@01_skinningknife_task_01,,,,false,false,0,,,,,,,,,,,,,
12_skinningknife_TaskHaveItems_1_WoodT1,TaskHaveItems,false,0,,1,WoodT1,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,@01_skinningknife_task_02,,,,false,false,0,,,,,,,,,,,,,
12_skinningknife_containerB_gather,ConsecutiveTaskContainer,false,0,,0,,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,12_skinningknife_TaskHaveItems_1_1hSkinningKnifeT1,,,,
12_skinningknife_TaskHaveItems_1_1hSkinningKnifeT1,TaskHaveItems,false,0,,1,1hSkinningKnifeT1,,0,,false,12,watchtower,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,@01_skinningknife_task_03,,7303.9277 3091.93 44.96,,false,true,0,,,,,,,,,,,,,
12_skinningknife_Watchtower_Beam,TaskGameEvent,false,0,,1,,,0,,false,,,,,false,false,false,,,,,IO_MSQ_Watchtower_Proximity,,,GameEvent_interact,,0,,,,,,,,,,,,,,,,,,@01_GetOffBeach_task,,,,true,false,0,,,,,,,,,,,,,
06_boarfeast_container,ConsecutiveTaskContainer,false,0,,0,,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,false,false,0,,,,,,,,,06_boarfeast_kill_1_Boar,06_boarfeast_equip_skinning,06_boarfeast_TaskGatherItems_1_RedMeatT1,06_boarfeast_containerC2,
06_boarfeast_containerC2,ConsecutiveTaskContainer,false,0,,0,,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,06_boarfeast_TaskGameEvent_1_Craft_CookingT1,06_boarfeast_TaskHaveItems_1_LightRation,,,
06_boarfeast_kill_1_Boar,TaskKillContribution,false,0,,1,,,0,,false,,,,,false,false,false,,,,,,,,Boar,,0,,,,,,,,,,,,,,,,,,@01_boarfeast_task1,,9578.88 2310.97 42.65.24,,false,false,0,,,,,,,,,,,,,
06_boarfeast_equip_skinning,TaskEquipItem,false,0,,1,1hSkinningKnifeT1,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,@01_boarfeast_task2,,9537.550 2314.617 49.190,,false,false,0,,,,,,,,,,,,,
06_boarfeast_TaskGatherItems_1_RedMeatT1,TaskGatherItems,false,0,,1,PorkT1,Boar,100,,false,,,,,true,true,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,@01_boarfeast_task3,,9537.550 2314.617 49.190,,false,false,0,,,,,,,,,,,,,
06_boarfeast_TaskGameEvent_1_Craft_CookingT1,TaskCraftRecipe,false,0,,1,FoodHealthRecoveryT1,,0,,false,6,watchtower,,,false,false,false,,,Procedural_HealthRecoveryT1,,,,,,,0,,,,,,,,,,,,,,,,,,@01_boarfeast_task4,,9606.47 2367.78 44.71,,false,true,0,,,,,,,,,,,,,
06_boarfeast_TaskHaveItems_1_LightRation,TaskHaveItems,false,1,,1,FoodHealthRecoveryT1,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
12_boarfeast_container,ConsecutiveTaskContainer,false,0,,0,,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,false,false,0,,,,,,,,,12_boarfeast_kill_1_Boar,12_boarfeast_equip_skinning,12_boarfeast_TaskGatherItems_1_RedMeatT1,12_boarfeast_containerC2,
12_boarfeast_containerC2,ConsecutiveTaskContainer,false,0,,0,,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,12_boarfeast_TaskGameEvent_1_Craft_CookingT1,12_boarfeast_TaskHaveItems_1_LightRation,,,
12_boarfeast_kill_1_Boar,TaskKillContribution,false,0,,1,,,0,,false,,,,,false,false,false,,,,,,,,Boar,,0,,,,,,,,,,,,,,,,,,@01_boarfeast_task1,,7373.43 3068.22 45,,false,false,0,,,,,,,,,,,,,
12_boarfeast_equip_skinning,TaskEquipItem,false,0,,1,1hSkinningKnifeT1,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,@01_boarfeast_task2,,7303.9277 3091.93 44.96,,false,false,0,,,,,,,,,,,,,
12_boarfeast_TaskGatherItems_1_RedMeatT1,TaskGatherItems,false,0,,1,PorkT1,Boar,100,,false,,,,,true,true,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,@01_boarfeast_task3,,7303.9277 3091.93 44.96,,false,false,0,,,,,,,,,,,,,
12_boarfeast_TaskGameEvent_1_Craft_CookingT1,TaskCraftRecipe,false,0,,1,FoodHealthRecoveryT1,,0,,false,12,watchtower,,,false,false,false,,,Procedural_HealthRecoveryT1,,,,,,,0,,,,,,,,,,,,,,,,,,@01_boarfeast_task4,,7303.9277 3091.93 44.96,,false,true,0,,,,,,,,,,,,,
12_boarfeast_TaskHaveItems_1_LightRation,TaskHaveItems,false,1,,1,FoodHealthRecoveryT1,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
06_crewmates_container,ConsecutiveTaskContainer,false,0,,0,,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,false,false,0,,,,,,,,,06_crewmates_container_WhisperTrigger,06_crewmates_TaskGoToPOITag_shipwreck1,06_crewmates_kill_3_Corrupted,,
06_crewmates_TaskGoToPOITag_shipwreck1,TaskGoToPOITag,false,1,,0,,,0,,false,,drowned_shipwreck_2_40142,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,@01_crewmates_task2,,9694.9473 2262.7566 43.6366,,false,false,0,,,,,,,,,,,,,
06_crewmates_container_kill_corrupted,SimpleTaskContainer,false,0,,0,,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,06_crewmates_container_WhisperTrigger,06_crewmates_kill_3_Corrupted,,,
06_crewmates_container_WhisperTrigger,ConsecutiveTaskContainer,false,0,,0,,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,06_crewmates_TaskTriggerArea_Whisper,06_crewmates_Whisper,,,
06_crewmates_kill_1_Corrupted,TaskKillContribution,false,1,,1,,,0,,false,,drowned_shipwreck_2_40142,,,false,false,false,,,,,,,,Corrupted,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
06_crewmates_TaskTriggerArea_Whisper,TaskTriggerArea,false,1,,1,,,0,,false,,drowned_shipwreck_2_40142,,,false,false,false,,,,,,,Enter,,,0,,,,,,,,,,,,,,,,,TriggerVol_06_Whisper1,@01_crewmates_task2,,9694.9473 2262.7566 43.6366,,false,false,0,,,,,,,,,,,,,
06_crewmates_Whisper,TaskTriggerGameEvent,false,0,,1,,,0,,false,,,,,false,false,false,,,,,,,,01_Whisper_Beach_01_event,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
06_crewmates_kill_3_Corrupted,TaskKillContribution,false,1,,5,,,0,,false,,drowned_shipwreck_2_40142,,,false,false,false,,,,,,,,Corrupted,,0,,,,,,,,,,,,,,,,,,@01_crewmates_task3,,9694.9473 2262.7566 43.6366,,false,false,0,,,,,,,,,,,,,
12_crewmates_container,ConsecutiveTaskContainer,false,0,,0,,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,false,false,0,,,,,,,,,12_crewmates_container_WhisperTrigger,12_crewmates_TaskGoToPOITag_shipwreck1,12_crewmates_kill_3_Corrupted,,
12_crewmates_TaskGoToPOITag_shipwreck1,TaskGoToPOITag,false,1,,0,,,0,,false,,drowned_shipwreck_2_30125,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,@01_crewmates_task2,,7171.5952 3150.0522 43.0784,,false,false,0,,,,,,,,,,,,,
12_crewmates_container_kill_corrupted,SimpleTaskContainer,false,0,,0,,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,12_crewmates_container_WhisperTrigger,12_crewmates_kill_3_Corrupted,,,
12_crewmates_container_WhisperTrigger,ConsecutiveTaskContainer,false,0,,0,,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,12_crewmates_TaskTriggerArea_Whisper,12_crewmates_Whisper,,,
12_crewmates_kill_1_Corrupted,TaskKillContribution,false,0,,1,,,0,,false,,drowned_shipwreck_2_30125,,,false,false,false,,,,,,,,Corrupted,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
12_crewmates_TaskTriggerArea_Whisper,TaskTriggerArea,false,1,,1,,,0,,false,,drowned_shipwreck_2_30125,,,false,false,false,,,,,,,Enter,,,0,,,,,,,,,,,,,,,,,TriggerVol_12_Whisper1,@01_crewmates_task2,,7171.5952 3150.0522 43.0784,,false,false,0,,,,,,,,,,,,,
12_crewmates_Whisper,TaskTriggerGameEvent,false,0,,1,,,0,,false,,,,,false,false,false,,,,,,,,01_Whisper_Beach_01_event,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
12_crewmates_kill_3_Corrupted,TaskKillContribution,false,1,,5,,,0,,false,,drowned_shipwreck_2_30125,,,false,false,false,,,,,,,,Corrupted,,0,,,,,,,,,,,,,,,,,,@01_crewmates_task3,,,,false,false,0,,,,,,,,,,,,,
06_survivors_container,ConsecutiveTaskContainer,false,0,,0,,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,false,false,0,,,,,,,,,06_survivors_SliceSwap_GraceCombatLoopOn,06_survivors_SliceSwap_GraceCombatLoopVOOn,06_survivors_SliceSwap_GraceNPC_00_Off,06_survivors_containerWhisper,06_survivors_container2
06_survivors_TaskGoToPOITag_shipwreck2,TaskGoToPOITag,false,1,,0,,,0,,false,,drowned_shipwreck_1_40143,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,@01_survivors_task1,,9684 2109 45,,false,false,0,,,,,,,,,,,,,
06_survivors_containerWhisper,ConsecutiveTaskContainer,false,0,,0,,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,06_survivors_TaskTriggerArea_Whisper,06_survivors_Whisper_Beach_02,06_survivors_SliceSwap_GraceCombatTriggerOn,06_survivors_TaskTimer3,06_survivors_TaskTriggerArea_Grace
06_survivors_TaskTriggerArea_Whisper,TaskTriggerArea,false,1,,1,,,0,,false,,drowned_shipwreck_1_40143,,,false,false,false,,,,,,,Enter,,,0,,,,,,,,,,,,,,,,,TriggerVol_06_Whisper2,@01_survivors_task1,,9684 2109 45,,false,false,0,,,,,,,,,,,,,
06_survivors_Whisper_Beach_02,TaskTriggerGameEvent,false,0,,1,,,0,,false,,,,,false,false,false,,,,,,,,01_Whisper_Beach_02_event,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
06_survivors_TaskTriggerArea_Grace,TaskTriggerArea,false,1,,1,,,0,,false,,drowned_shipwreck_1_40143,,,false,false,false,,,,,,,Enter,,,0,,,,,,,,,,,,,,,,,TriggerVol_06_Grace,@01_survivors_task2,,9676.041 2101.0212 45.7,,false,false,0,,,,,,,,,,,,,
06_survivors_container2,ConsecutiveTaskContainer,false,0,,0,,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,06_survivors_containerTimer,06_survivors_TaskGameEvent_NoduleA,06_survivors_container3,,
06_survivors_containerTimer,ConsecutiveTaskContainer,false,0,,0,,,0,,false,,drowned_shipwreck_1_40143,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,@01_survivors_task2,,9670.8174 2092.7241 53.9036,,false,true,0,,,,,,,,,06_survivors_SliceSwap_GraceCombatLoopVOOff,06_survivors_grace_intro_achievement_On,06_survivors_TaskTimer,06_survivors_SliceSwap_GraceCombatLoopVOOn,06_survivors_SliceSwap_GraceCombatTriggerOff
06_survivors_TaskTimer,TaskTimer,false,0,,0,,,0,,false,,drowned_shipwreck_1_40143,,,false,false,false,,,,,,,,,,6,,,,,,,,,,,,,,,,,,@01_survivors_task2,,9684 2109 45.7,1,false,false,0,,,,,,,,,,,,,
06_survivors_grace_intro_container,SimpleTaskContainer,false,0,,0,,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,06_survivors_SliceSwap_GraceCombatLoopVOOff,06_survivors_grace_intro_achievement_On,,,
06_survivors_grace_intro,TaskGameEvent,false,0,,1,,,0,,false,,,,,false,false,false,,,,,IO_Grace_Intro,,,GameEvent_interact,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
06_survivors_grace_intro_Trigger,TaskTriggerGameEvent,false,0,,1,,,0,,false,,,,,false,false,false,,,,,,,,GameEvent_interact,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
06_survivors_SliceSwap_GraceCombatLoopOn,TaskUnlockAchievement,false,0,,1,SwapActive_01_GraceCombatLoop,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
06_survivors_SliceSwap_GraceCombatLoopVOOn,TaskUnlockAchievement,false,0,,1,SwapActive_01_GraceCombatLoop_VO_WW,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
06_survivors_SliceSwap_GraceCombatTriggerOn,TaskUnlockAchievement,false,0,,1,SwapActive_01_GraceCombatTrigger_WW,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
06_survivors_TaskGameEvent_NoduleA,TaskGameEvent,false,0,,4,,,0,,false,,drowned_shipwreck_1_40143,,,true,false,false,,,,,IO_MSQ_Grace_CorruptedNodule_1,,,MSQ_CorruptedNodule_1_interact,,0,,,,,,,,,,,,,,,,,,@01_survivors_task3,,9684 2109 45,,false,false,2,,,,,,,,,,,,,
06_survivors_container3,ConsecutiveTaskContainer,false,0,,0,,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,@01_survivors_task7,,,,false,false,0,,,,,,,,,06_survivors_grace_outro_container,06_survivors_TaskTimer2,06_survivors_TaskTimer2a,06_survivors_SliceSwap_GraceNPC_00_On,06_survivors_container_grace_walkaway
06_survivors_grace_outro_container,SimpleTaskContainer,false,0,,0,,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,06_survivors_SliceSwap_GraceCombatLoopOff,06_survivors_SliceSwap_GraceCombatLoopVOOff,,,06_survivors_grace_outro_achievement_On
06_survivors_SliceSwap_GraceCombatLoopOff,TaskLockAchievement,false,1,,1,SwapActive_01_GraceCombatLoop,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
06_survivors_SliceSwap_GraceCombatLoopVOOff,TaskLockAchievement,false,1,,1,SwapActive_01_GraceCombatLoop_VO_WW,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
06_survivors_SliceSwap_GraceCombatTriggerOff,TaskLockAchievement,false,0,,1,SwapActive_01_GraceCombatTrigger_WW,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
06_survivors_TaskUnlockAchievement_GraceCutscene,TaskUnlockAchievement,false,0,,1,S_grace_cutscene,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
06_survivors_TaskLockAchievement_GraceCutscene,TaskLockAchievement,false,0,,1,S_grace_cutscene,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
06_survivors_grace_outro,TaskGameEvent,false,0,,1,,,0,,false,,,,,false,false,false,,,,,IO_Grace_Outro,,,GameEvent_interact,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
06_survivors_grace_outro_Trigger,TaskTriggerGameEvent,false,0,,1,,,0,,false,,,,,false,false,false,,,,,,,,GameEvent_interact,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
06_survivors_grace_intro_achievement_On,TaskUnlockAchievement,false,1,,1,S_grace_cutscene_intro,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,@01_survivors_task7,,9725.0928 2087.0183 41.367,1,false,true,0,,,,,,,,,,,,,
06_survivors_grace_outro_achievement_On,TaskUnlockAchievement,false,1,,1,S_grace_cutscene_outro,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,@01_survivors_task7,,9725.0928 2087.0183 41.367,1,false,true,0,,,,,,,,,,,,,
06_survivors_TaskTimer2,TaskTimer,false,0,,0,,,0,,false,,,,,false,false,false,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,9667.4785 2099.7249 45.4579,1,false,true,0,,,,,,,,,,,,,
06_survivors_TaskTimer2a,TaskTimer,false,0,,0,,,0,,false,,,,,false,false,false,,,,,,,,,,4.5,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
06_survivors_TaskTimer3,TaskTimer,false,0,,0,,,0,,false,,,,,false,false,false,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
06_survivors_SliceSwap_GraceNPC_00_On,TaskUnlockAchievement,false,1,,1,SwapActive_01_GraceWW_00,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
06_survivors_TaskTriggerArea_Grace_00,TaskTriggerArea,false,1,,1,,,0,,false,,,,,false,false,false,,,,,,,Enter,,,0,,,,,,,,,,,,,,,,,TriggerVol_06_Grace_NPC,@01_survivors_task7,,9657.958 2093.5552 45,1,false,true,0,,,,,,,,,,,,,
06_survivors_container_grace_walkaway,ConsecutiveTaskContainer,false,0,,0,,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,06_survivors_TaskTimer3a,06_survivors_SliceSwap_GraceNPC_00_Off,06_survivors_TaskTimer4,06_survivors_SliceSwap_GraceNPC_A_On,
06_survivors_SliceSwap_GraceNPC_00_Off,TaskLockAchievement,false,1,,1,SwapActive_01_GraceWW_00,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
06_survivors_TaskTimer3a,TaskTimer,false,0,,0,,,0,,false,,,,,false,false,false,,,,,,,,,,0.6000000238418579,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
06_survivors_TaskTimer4,TaskTimer,false,0,,0,,,0,,false,,,,,false,false,false,,,,,,,,,,24.899999618530273,,,,,,,,,,,,,,,,,,@01_survivors_task7,,9725.0928 2087.0183 41.367,1,false,true,0,,,,,,,,,,,,,
06_survivors_SliceSwap_GraceNPC_A_On,TaskUnlockAchievement,false,1,,1,SwapActive_01_GraceWW_A,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,@01_survivors_task7,,9725.0928 2087.0183 41.367,1,false,true,0,,,,,,,,,,,,,
12_survivors_container,ConsecutiveTaskContainer,false,0,,0,,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,false,false,0,,,,,,,,,12_survivors_SliceSwap_GraceCombatLoopOn,12_survivors_SliceSwap_GraceCombatLoopVOOn,12_survivors_SliceSwap_GraceNPC_00_Off,12_survivors_containerWhisper,12_survivors_container2
12_survivors_TaskGoToPOITag_shipwreck2,TaskGoToPOITag,false,1,,0,,,0,,false,,drowned_shipwreck_1_30123,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,@01_survivors_task1,,7115 3265 43,,false,false,0,,,,,,,,,,,,,
12_survivors_containerWhisper,ConsecutiveTaskContainer,false,0,,0,,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,12_survivors_TaskTriggerArea_Whisper,12_survivors_Whisper_Beach_02,12_survivors_SliceSwap_GraceCombatTriggerOn,12_survivors_TaskTimer3,12_survivors_TaskTriggerArea_Grace
12_survivors_TaskTriggerArea_Whisper,TaskTriggerArea,false,1,,1,,,0,,false,,drowned_shipwreck_1_30123,,,false,false,false,,,,,,,Enter,,,0,,,,,,,,,,,,,,,,,TriggerVol_12_Whisper2,@01_survivors_task1,,7115 3265 43,,false,false,0,,,,,,,,,,,,,
12_survivors_Whisper_Beach_02,TaskTriggerGameEvent,false,0,,1,,,0,,false,,,,,false,false,false,,,,,,,,01_Whisper_Beach_02_event,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
12_survivors_TaskTriggerArea_Grace,TaskTriggerArea,false,1,,1,,,0,,false,,drowned_shipwreck_1_30123,,,false,false,false,,,,,,,Enter,,,0,,,,,,,,,,,,,,,,,TriggerVol_12_Grace,@01_survivors_task2,,7111.0791 3258.822 43.2445,,false,false,0,,,,,,,,,,,,,
12_survivors_container2,ConsecutiveTaskContainer,false,0,,0,,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,12_survivors_containerTimer,12_survivors_TaskGameEvent_NoduleA,12_survivors_container3,,
12_survivors_containerTimer,ConsecutiveTaskContainer,false,0,,0,,,0,,false,,drowned_shipwreck_1_30123,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,@01_survivors_task2,,7107.3413 3252.751 52.3434,,false,true,0,,,,,,,,,12_survivors_SliceSwap_GraceCombatLoopVOOff,12_survivors_grace_intro_achievement_On,12_survivors_TaskTimer,12_survivors_SliceSwap_GraceCombatLoopVOOn,12_survivors_SliceSwap_GraceCombatTriggerOff
12_survivors_TaskTimer,TaskTimer,false,0,,0,,,0,,false,,drowned_shipwreck_1_30123,,,false,false,false,,,,,,,,,,6,,,,,,,,,,,,,,,,,,@01_survivors_task2,,7115 3265 43,1,false,false,0,,,,,,,,,,,,,
12_survivors_grace_intro_container,SimpleTaskContainer,false,0,,0,,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,12_survivors_SliceSwap_GraceCombatLoopVOOff,12_survivors_grace_intro_achievement_On,,,
